@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data

vhigh,vhigh,2,?,small,low,?
vhigh,?,2,2,small,?,unacc
?,vhigh,?,2,small,high,?
vhigh,vhigh,?,?,?,?,?
?,?,?,2,?,med,unacc
?,vhigh,?,2,med,?,unacc
vhigh,vhigh,2,2,?,?,unacc
vhigh,?,?,?,big,med,?
?,?,?,?,big,?,?
?,vhigh,?,4,?,low,unacc
?,?,?,4,?,?,unacc
vhigh,?,?,?,?,?,?
vhigh,?,?,?,?,low,?
vhigh,?,2,?,?,med,?
?,vhigh,?,?,med,high,unacc
?,?,?,?,?,low,unacc
vhigh,?,?,4,big,med,unacc
?,vhigh,?,4,?,?,unacc
?,vhigh,2,?,small,?,unacc
vhigh,vhigh,2,?,small,med,?
vhigh,?,2,?,?,high,?
?,vhigh,?,?,?,?,?
vhigh,?,2,?,?,med,?
?,vhigh,2,?,?,high,?
vhigh,?,2,?,?,low,?
?,?,2,more,?,?,?
vhigh,vhigh,?,more,big,high,?
?,?,3,?,?,?,?
vhigh,?,?,2,small,?,unacc
?,?,?,2,small,?,?
vhigh,?,?,?,?,?,?
vhigh,?,?,?,?,med,unacc
?,?,?,?,?,?,?
?,?,3,?,?,low,?
?,?,?,2,big,?,?
vhigh,vhigh,3,?,?,?,unacc
?,vhigh,3,?,?,?,?
?,vhigh,?,?,small,?,?
?,?,3,?,small,?,unacc
vhigh,vhigh,?,4,?,?,?
?,?,?,?,?,med,?
?,?,3,?,?,high,?
?,?,?,?,big,?,?
?,vhigh,?,?,?,med,?
?,?,?,?,?,?,unacc
?,vhigh,?,?,?,?,?
vhigh,?,?,more,?,?,unacc
?,?,?,?,?,?,unacc
?,?,3,more,med,low,unacc
?,?,?,?,?,med,?
vhigh,vhigh,?,more,med,?,unacc
?,?,3,?,big,?,?
vhigh,vhigh,?,more,?,?,?
vhigh,vhigh,3,?,big,?,?
vhigh,?,4,?,?,low,unacc
vhigh,vhigh,?,?,small,?,?
?,vhigh,?,?,?,high,unacc
?,?,?,?,?,?,?
?,?,?,2,?,?,unacc
?,?,?,?,?,high,?
?,?,4,2,?,?,unacc
?,vhigh,4,?,?,?,?
?,?,4,?,big,?,?
vhigh,?,?,?,?,low,?
vhigh,?,4,4,?,?,unacc
?,vhigh,4,?,?,high,unacc
?,?,?,?,med,low,?
?,?,?,4,med,?,?
?,?,?,?,?,?,?
?,?,?,4,big,?,?
vhigh,?,4,4,?,?,unacc
?,vhigh,?,4,?,?,?
?,vhigh,?,?,small,?,unacc
?,?,4,more,?,?,?
?,?,?,?,small,high,?
vhigh,?,4,?,med,?,?
?,vhigh,?,more,?,?,?
?,?,4,more,med,high,unacc
?,?,?,more,big,low,unacc
?,vhigh,4,?,?,?,?
vhigh,?,4,?,big,high,?
vhigh,vhigh,5more,2,?,?,?
?,?,?,?,?,?,unacc
?,?,5more,2,?,?,?
vhigh,?,5more,?,med,?,?
vhigh,?,?,?,?,med,?
?,?,?,2,?,high,unacc
?,?,?,?,?,?,?
?,?,5more,?,?,?,unacc
?,vhigh,?,2,big,?,?
vhigh,?,?,?,small,?,unacc
?,?,5more,?,?,?,?
vhigh,vhigh,5more,?,small,?,unacc
vhigh,vhigh,?,4,?,low,?
?,?,?,?,?,?,unacc
?,?,5more,?,?,?,?
vhigh,vhigh,5more,4,?,low,?
?,vhigh,?,?,?,med,unacc
?,vhigh,5more,?,?,high,?
?,vhigh,5more,more,small,?,unacc
vhigh,vhigh,?,more,?,?,?
?,vhigh,?,?,?,?,unacc
?,vhigh,5more,?,?,?,?
vhigh,?,?,?,?,med,unacc
?,vhigh,?,more,med,high,unacc
?,?,5more,?,?,low,?
vhigh,?,5more,more,?,?,?
?,vhigh,5more,?,?,high,?
?,?,?,?,?,?,?
?,?,2,?,small,med,?
?,?,2,?,?,high,?
vhigh,high,?,?,med,?,?
?,?,?,2,?,?,?
?,high,?,?,?,high,unacc
?,?,?,?,big,low,unacc
vhigh,?,?,?,?,?,?
?,?,?,2,?,?,unacc
?,?,?,?,?,low,unacc
?,?,2,?,?,med,?
?,high,2,?,small,?,?
?,?,2,4,?,low,?
vhigh,?,?,?,?,med,?
?,high,?,?,?,high,unacc
vhigh,high,2,4,?,?,unacc
vhigh,?,2,4,?,med,?
?,?,2,?,?,?,?
?,?,?,more,small,?,unacc
?,?,2,?,small,?,unacc
vhigh,?,?,?,small,high,?
?,?,?,?,?,low,?
vhigh,?,2,?,med,?,unacc
vhigh,?,2,?,med,high,?
vhigh,high,2,more,big,?,?
?,?,?,more,?,?,unacc
?,?,2,?,?,?,?
vhigh,high,3,?,small,low,?
vhigh,?,3,?,?,?,?
?,?,?,?,small,?,?
vhigh,?,?,?,?,?,?
?,?,3,2,med,med,unacc
vhigh,?,3,2,med,high,unacc
vhigh,?,?,?,?,low,?
vhigh,high,?,?,?,?,?
vhigh,high,3,?,big,high,unacc
?,high,3,?,?,?,?
?,?,3,4,?,?,?
?,high,?,4,small,?,?
?,?,?,4,?,low,unacc
?,high,3,?,?,?,unacc
vhigh,high,?,?,?,high,?
?,?,?,4,?,low,?
vhigh,?,?,4,big,?,unacc
vhigh,?,?,?,big,?,?
?,high,?,?,?,?,?
vhigh,?,3,more,?,?,?
vhigh,?,?,?,?,?,?
?,?,?,more,?,?,?
vhigh,?,3,more,?,?,?
?,high,3,?,med,?,?
?,?,?,more,?,low,?
vhigh,?,?,more,big,?,unacc
vhigh,?,?,more,?,high,unacc
vhigh,?,?,?,?,?,unacc
?,?,?,?,small,med,?
vhigh,?,?,2,?,?,unacc
?,high,?,?,?,low,?
vhigh,?,4,?,?,?,unacc
?,?,?,?,?,?,unacc
?,high,?,2,?,?,unacc
?,high,?,?,big,?,?
vhigh,high,4,?,?,high,?
vhigh,?,4,?,?,?,unacc
?,high,?,?,small,?,?
vhigh,?,?,?,?,high,?
?,high,?,?,med,?,unacc
?,high,?,?,?,med,?
?,?,4,4,?,?,?
?,high,4,?,?,?,unacc
vhigh,high,?,?,big,?,?
?,?,?,?,?,?,unacc
?,?,?,?,?,low,?
?,?,4,?,?,med,?
vhigh,high,4,?,?,?,?
?,?,4,more,med,low,unacc
vhigh,high,4,more,?,med,unacc
vhigh,high,?,?,med,high,?
?,high,?,?,?,?,?
vhigh,high,4,more,big,med,unacc
vhigh,?,?,more,?,high,unacc
vhigh,?,?,?,small,?,?
vhigh,?,?,?,small,?,?
?,high,?,?,small,?,unacc
?,high,?,2,?,?,?
vhigh,?,?,?,med,med,?
?,?,5more,2,?,high,?
vhigh,high,5more,?,?,low,?
?,?,?,?,?,?,?
?,high,?,2,?,?,?
vhigh,?,?,?,?,?,?
?,?,5more,4,small,?,?
?,?,5more,4,?,high,?
vhigh,?,5more,?,?,?,?
vhigh,?,?,4,?,?,?
vhigh,high,?,?,?,?,unacc
?,high,?,4,?,?,unacc
?,?,5more,?,?,?,unacc
vhigh,?,?,?,?,?,unacc
vhigh,?,?,more,small,?,?
vhigh,?,?,?,small,?,?
?,high,5more,?,?,high,?
?,high,5more,?,med,?,?
?,?,?,?,?,med,unacc
vhigh,?,5more,?,?,high,?
?,high,?,more,?,?,?
?,?,?,?,?,med,unacc
?,?,?,more,big,?,unacc
vhigh,?,?,?,small,low,?
vhigh,?,2,?,?,med,unacc
vhigh,?,2,2,?,?,?
vhigh,med,?,2,med,?,unacc
vhigh,?,?,?,?,med,?
?,med,2,?,?,high,?
vhigh,med,2,?,?,?,unacc
vhigh,?,?,2,big,med,unacc
vhigh,?,2,?,?,?,unacc
?,med,2,?,?,low,?
?,med,?,4,?,?,unacc
vhigh,?,?,?,?,?,?
?,med,2,4,med,?,?
?,med,2,?,?,med,?
?,?,2,?,med,high,?
vhigh,?,?,?,?,?,?
?,?,2,4,?,?,?
vhigh,?,2,?,big,high,acc
?,med,?,more,?,low,?
vhigh,med,?,?,small,?,?
vhigh,med,?,?,?,?,unacc
vhigh,med,2,?,?,low,unacc
vhigh,?,?,?,?,?,?
?,?,?,?,?,?,acc
?,med,?,more,?,low,?
?,?,2,?,?,?,acc
vhigh,med,2,?,?,high,?
?,med,3,?,?,?,unacc
vhigh,?,?,?,?,?,?
?,?,3,2,?,?,unacc
?,?,3,?,?,?,unacc
vhigh,?,?,?,?,?,?
vhigh,med,?,2,med,high,unacc
vhigh,med,?,?,?,low,unacc
?,?,?,?,?,med,?
vhigh,med,?,2,?,?,?
vhigh,?,?,?,?,low,?
?,med,3,?,?,?,?
vhigh,med,?,?,?,?,acc
?,?,3,4,?,low,?
vhigh,?,?,4,med,?,?
?,?,3,4,?,?,acc
vhigh,med,3,?,big,low,?
?,med,?,?,?,med,?
vhigh,med,3,?,?,?,?
vhigh,?,?,more,small,?,?
?,med,?,?,small,med,?
?,med,?,more,?,high,acc
vhigh,med,3,?,med,?,?
?,med,?,more,med,?,acc
?,?,3,?,med,?,acc
vhigh,?,3,more,?,?,?
vhigh,med,?,?,?,?,?
?,?,3,more,?,high,acc
vhigh,med,4,2,small,?,?
?,?,?,2,small,?,unacc
vhigh,?,4,2,?,?,unacc
?,med,4,?,med,?,?
?,?,?,?,med,med,?
?,?,?,?,?,high,?
vhigh,?,?,2,?,low,?
vhigh,?,?,?,?,?,?
vhigh,med,?,?,big,?,unacc
vhigh,med,?,4,?,?,unacc
vhigh,?,?,?,?,?,?
?,med,4,?,?,high,acc
?,med,?,?,?,low,unacc
?,?,?,4,?,?,?
