@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,?,1,convenient,convenient,nonprob,recommended,recommend
usual,proper,complete,1,convenient,convenient,nonprob,?,?
usual,?,complete,?,convenient,?,?,not_recom,not_recom
?,proper,complete,1,?,convenient,slightly_prob,recommended,recommend
usual,?,?,1,convenient,convenient,?,priority,priority
usual,proper,complete,1,convenient,convenient,?,not_recom,not_recom
?,proper,complete,1,convenient,convenient,?,recommended,priority
usual,proper,complete,1,convenient,convenient,problematic,priority,priority
usual,proper,complete,1,?,convenient,?,not_recom,not_recom
usual,proper,?,1,convenient,inconv,nonprob,recommended,very_recom
?,?,complete,1,convenient,?,?,priority,?
?,proper,?,1,?,inconv,nonprob,not_recom,not_recom
?,proper,complete,1,convenient,?,slightly_prob,?,?
?,proper,?,1,convenient,?,slightly_prob,priority,priority
?,proper,complete,1,?,inconv,?,?,not_recom
usual,?,?,?,convenient,inconv,problematic,recommended,priority
usual,proper,complete,1,convenient,?,problematic,?,priority
usual,proper,complete,1,?,inconv,problematic,?,?
?,proper,complete,1,?,?,nonprob,recommended,very_recom
usual,proper,complete,1,less_conv,convenient,?,priority,?
usual,proper,complete,1,?,convenient,nonprob,not_recom,not_recom
?,proper,complete,1,less_conv,convenient,slightly_prob,recommended,very_recom
?,proper,?,1,less_conv,convenient,slightly_prob,priority,?
usual,?,complete,1,?,convenient,?,not_recom,not_recom
?,proper,?,1,?,convenient,problematic,recommended,priority
?,proper,complete,1,less_conv,convenient,problematic,priority,?
?,?,?,1,less_conv,convenient,problematic,?,not_recom
usual,?,complete,1,less_conv,inconv,nonprob,?,very_recom
?,?,complete,1,less_conv,?,?,priority,?
usual,proper,complete,?,less_conv,inconv,nonprob,not_recom,not_recom
?,proper,complete,1,less_conv,inconv,?,recommended,very_recom
usual,proper,complete,1,less_conv,inconv,slightly_prob,?,priority
usual,proper,?,?,less_conv,inconv,?,not_recom,not_recom
usual,proper,?,1,less_conv,inconv,?,recommended,priority
?,?,?,1,less_conv,?,?,?,priority
?,?,?,?,less_conv,?,?,not_recom,not_recom
usual,proper,complete,1,?,convenient,nonprob,recommended,?
usual,?,complete,1,?,convenient,?,priority,priority
?,?,complete,?,critical,convenient,?,not_recom,not_recom
usual,?,complete,1,critical,?,slightly_prob,recommended,very_recom
usual,proper,complete,?,critical,convenient,?,priority,?
usual,proper,complete,?,critical,?,slightly_prob,not_recom,not_recom
?,proper,complete,1,critical,convenient,?,?,?
?,proper,complete,1,?,?,problematic,?,priority
usual,?,complete,?,?,convenient,problematic,not_recom,not_recom
usual,proper,?,1,critical,?,nonprob,recommended,very_recom
usual,proper,?,1,critical,inconv,nonprob,?,?
usual,proper,complete,?,critical,inconv,nonprob,?,not_recom
?,proper,?,?,?,inconv,slightly_prob,?,very_recom
usual,proper,complete,1,?,?,?,priority,priority
?,?,complete,1,critical,inconv,slightly_prob,not_recom,not_recom
usual,?,complete,?,critical,inconv,problematic,recommended,?
?,?,?,1,critical,inconv,?,priority,priority
usual,proper,complete,1,critical,inconv,problematic,not_recom,?
?,?,complete,2,convenient,convenient,nonprob,recommended,very_recom
usual,proper,?,2,convenient,?,?,priority,priority
?,?,?,?,convenient,?,?,not_recom,?
?,proper,complete,2,?,convenient,slightly_prob,recommended,very_recom
usual,?,complete,2,?,convenient,slightly_prob,?,priority
?,?,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,?,convenient,convenient,problematic,?,priority
usual,?,complete,2,?,convenient,problematic,?,priority
?,?,complete,2,convenient,convenient,problematic,not_recom,not_recom
usual,proper,complete,2,convenient,inconv,?,recommended,very_recom
usual,proper,complete,2,convenient,inconv,nonprob,?,priority
usual,?,complete,2,convenient,inconv,?,not_recom,not_recom
usual,proper,complete,?,convenient,inconv,slightly_prob,?,very_recom
usual,?,complete,2,convenient,inconv,slightly_prob,priority,?
usual,proper,complete,2,convenient,?,slightly_prob,not_recom,not_recom
?,?,complete,2,convenient,inconv,problematic,?,priority
usual,proper,complete,?,convenient,?,problematic,priority,?
?,proper,complete,?,convenient,inconv,?,not_recom,not_recom
usual,?,?,2,?,convenient,nonprob,recommended,?
usual,proper,complete,2,less_conv,convenient,?,priority,priority
?,proper,?,?,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,?,?,convenient,slightly_prob,recommended,?
?,proper,complete,2,less_conv,?,slightly_prob,?,priority
?,?,complete,2,less_conv,convenient,?,?,?
usual,proper,complete,2,less_conv,convenient,?,?,?
?,proper,complete,?,less_conv,convenient,?,priority,priority
usual,proper,complete,2,?,convenient,problematic,not_recom,?
usual,proper,complete,2,?,inconv,?,?,?
usual,proper,complete,2,less_conv,?,?,?,?
usual,proper,?,2,?,inconv,?,not_recom,?
usual,?,complete,2,?,inconv,slightly_prob,?,very_recom
usual,proper,?,2,?,?,?,?,?
usual,proper,complete,2,less_conv,inconv,slightly_prob,?,not_recom
usual,proper,complete,?,less_conv,?,?,recommended,priority
usual,proper,?,2,less_conv,inconv,?,priority,priority
usual,proper,complete,2,?,inconv,problematic,?,not_recom
usual,proper,complete,?,critical,convenient,nonprob,?,priority
?,proper,?,2,critical,convenient,nonprob,priority,priority
usual,?,complete,2,?,convenient,nonprob,not_recom,not_recom
?,proper,complete,?,critical,convenient,slightly_prob,recommended,priority
usual,proper,complete,2,critical,convenient,?,priority,priority
usual,?,complete,2,?,?,slightly_prob,not_recom,?
?,proper,?,2,critical,convenient,problematic,recommended,priority
usual,proper,?,2,critical,convenient,problematic,?,?
usual,proper,complete,2,critical,?,problematic,not_recom,?
usual,proper,complete,2,critical,inconv,?,recommended,?
?,?,complete,2,critical,?,nonprob,priority,priority
usual,proper,?,2,critical,inconv,nonprob,not_recom,not_recom
?,proper,complete,?,critical,inconv,slightly_prob,?,priority
?,proper,complete,2,critical,inconv,slightly_prob,?,?
?,proper,complete,?,?,inconv,?,?,?
?,?,?,2,critical,inconv,?,?,?
usual,?,?,?,critical,inconv,problematic,?,priority
usual,?,complete,2,critical,inconv,?,not_recom,not_recom
?,proper,complete,?,convenient,convenient,nonprob,recommended,?
?,proper,?,3,convenient,?,?,?,priority
usual,proper,complete,3,?,convenient,nonprob,not_recom,not_recom
?,proper,?,3,convenient,?,slightly_prob,recommended,?
?,?,?,?,convenient,convenient,slightly_prob,priority,?
?,proper,?,3,convenient,?,?,not_recom,?
usual,?,complete,?,convenient,?,problematic,recommended,priority
usual,proper,complete,?,convenient,?,?,priority,priority
usual,?,complete,3,convenient,convenient,?,not_recom,not_recom
?,?,?,3,?,inconv,nonprob,recommended,?
usual,proper,complete,?,convenient,?,?,priority,priority
?,proper,complete,?,convenient,?,nonprob,not_recom,not_recom
usual,?,complete,3,convenient,inconv,slightly_prob,recommended,priority
usual,?,complete,?,convenient,inconv,?,priority,priority
usual,?,complete,?,?,?,slightly_prob,?,not_recom
usual,proper,complete,3,convenient,inconv,problematic,?,priority
usual,proper,complete,3,convenient,inconv,problematic,?,priority
?,proper,complete,3,?,inconv,problematic,not_recom,?
?,proper,?,3,?,convenient,nonprob,?,priority
usual,?,complete,3,?,?,nonprob,priority,priority
?,?,complete,3,?,convenient,nonprob,?,not_recom
usual,?,complete,?,less_conv,convenient,slightly_prob,recommended,?
usual,proper,complete,3,less_conv,convenient,slightly_prob,priority,priority
?,proper,?,3,less_conv,?,slightly_prob,?,?
usual,proper,complete,3,less_conv,convenient,problematic,recommended,priority
?,proper,?,3,less_conv,?,problematic,priority,priority
?,proper,complete,3,less_conv,convenient,problematic,not_recom,?
usual,proper,complete,3,?,inconv,nonprob,?,priority
?,proper,complete,3,less_conv,inconv,nonprob,priority,priority
usual,proper,?,?,less_conv,inconv,?,not_recom,?
usual,proper,complete,?,less_conv,inconv,slightly_prob,recommended,?
usual,?,complete,?,less_conv,inconv,slightly_prob,?,priority
?,proper,complete,3,?,inconv,slightly_prob,not_recom,not_recom
?,proper,complete,3,less_conv,inconv,?,?,priority
?,?,complete,?,less_conv,inconv,problematic,priority,priority
?,?,?,3,less_conv,inconv,problematic,not_recom,?
?,proper,complete,?,critical,convenient,?,recommended,?
usual,proper,complete,?,critical,convenient,nonprob,?,priority
usual,proper,complete,3,critical,?,nonprob,?,not_recom
?,proper,complete,3,critical,convenient,slightly_prob,recommended,priority
usual,proper,?,?,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,3,critical,convenient,?,?,not_recom
usual,proper,?,3,?,convenient,problematic,recommended,priority
?,proper,?,3,critical,?,problematic,priority,priority
usual,proper,complete,?,?,convenient,problematic,?,not_recom
usual,?,complete,3,critical,?,nonprob,?,?
usual,proper,?,?,?,?,?,priority,priority
usual,proper,complete,3,critical,inconv,nonprob,?,not_recom
?,proper,complete,3,critical,?,slightly_prob,recommended,priority
usual,proper,?,?,?,?,?,priority,priority
usual,proper,complete,3,critical,inconv,slightly_prob,?,?
usual,?,complete,3,critical,?,?,?,priority
usual,proper,complete,3,?,inconv,problematic,priority,priority
?,proper,complete,3,?,inconv,problematic,not_recom,?
?,proper,?,more,convenient,convenient,nonprob,recommended,very_recom
?,?,complete,more,convenient,?,nonprob,priority,?
usual,proper,complete,?,convenient,convenient,nonprob,?,not_recom
usual,proper,complete,more,convenient,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,?,convenient,convenient,?,priority,priority
usual,proper,?,more,?,?,slightly_prob,not_recom,not_recom
usual,proper,?,more,?,?,problematic,?,?
usual,?,complete,more,?,?,problematic,priority,priority
usual,proper,complete,more,convenient,convenient,?,not_recom,?
?,proper,complete,more,convenient,?,nonprob,?,priority
?,proper,complete,more,convenient,inconv,?,priority,?
usual,proper,complete,more,?,inconv,nonprob,?,not_recom
?,proper,complete,more,convenient,inconv,slightly_prob,?,priority
usual,?,complete,more,?,inconv,?,priority,?
usual,proper,?,more,convenient,?,?,not_recom,not_recom
usual,proper,complete,?,convenient,inconv,problematic,?,priority
?,?,complete,more,?,inconv,problematic,?,priority
usual,proper,complete,more,?,?,problematic,not_recom,not_recom
?,proper,complete,?,less_conv,?,?,recommended,?
usual,proper,complete,?,less_conv,convenient,nonprob,priority,priority
usual,proper,?,more,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,more,?,convenient,slightly_prob,recommended,?
?,proper,complete,more,less_conv,convenient,slightly_prob,priority,priority
usual,proper,?,more,less_conv,?,slightly_prob,not_recom,not_recom
usual,proper,complete,more,less_conv,?,problematic,?,?
usual,?,?,more,?,convenient,problematic,priority,?
usual,proper,complete,more,less_conv,?,problematic,not_recom,?
usual,proper,complete,more,less_conv,inconv,nonprob,recommended,priority
usual,proper,?,more,less_conv,?,?,?,priority
usual,proper,complete,more,less_conv,inconv,nonprob,?,not_recom
usual,?,complete,more,?,inconv,?,?,priority
usual,?,complete,more,less_conv,inconv,slightly_prob,priority,priority
?,proper,?,more,less_conv,?,slightly_prob,not_recom,?
usual,?,?,more,less_conv,inconv,?,recommended,priority
usual,proper,complete,?,less_conv,inconv,problematic,priority,priority
usual,proper,complete,?,?,inconv,?,not_recom,not_recom
?,?,complete,more,?,convenient,nonprob,?,?
?,proper,complete,more,critical,?,nonprob,?,priority
usual,proper,?,more,?,?,nonprob,not_recom,not_recom
usual,?,complete,more,?,convenient,?,recommended,priority
?,proper,?,more,critical,?,slightly_prob,?,?
usual,proper,complete,?,?,?,slightly_prob,not_recom,?
usual,?,complete,more,?,?,?,?,priority
?,proper,complete,more,critical,convenient,?,?,priority
?,proper,complete,more,?,convenient,problematic,?,?
usual,proper,complete,more,critical,inconv,nonprob,recommended,?
?,proper,complete,more,?,inconv,nonprob,priority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,?
?,?,complete,?,?,inconv,slightly_prob,?,priority
usual,?,complete,more,critical,inconv,slightly_prob,priority,priority
?,proper,?,more,critical,inconv,slightly_prob,?,not_recom
usual,proper,?,more,critical,inconv,problematic,recommended,priority
usual,proper,?,more,critical,?,problematic,priority,priority
usual,proper,complete,?,critical,inconv,problematic,not_recom,not_recom
?,proper,completed,1,convenient,convenient,nonprob,recommended,very_recom
usual,proper,completed,1,convenient,convenient,nonprob,priority,priority
usual,proper,?,?,convenient,convenient,?,not_recom,?
usual,proper,?,1,convenient,?,slightly_prob,?,very_recom
usual,?,completed,1,convenient,?,?,priority,?
usual,proper,completed,1,convenient,convenient,?,not_recom,not_recom
?,proper,?,1,?,?,problematic,?,priority
usual,proper,completed,1,?,convenient,problematic,?,priority
usual,proper,completed,1,?,convenient,problematic,not_recom,?
?,proper,completed,1,convenient,?,nonprob,recommended,very_recom
usual,?,completed,1,convenient,inconv,nonprob,priority,priority
?,proper,?,?,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,completed,1,convenient,?,?,?,very_recom
usual,proper,completed,?,convenient,inconv,slightly_prob,priority,priority
usual,proper,completed,1,?,?,slightly_prob,not_recom,not_recom
?,proper,completed,1,convenient,inconv,?,?,priority
usual,?,completed,1,convenient,?,?,priority,priority
usual,?,completed,1,convenient,inconv,problematic,not_recom,not_recom
usual,?,completed,1,less_conv,convenient,?,recommended,very_recom
usual,proper,completed,?,?,?,nonprob,priority,?
usual,proper,completed,1,less_conv,convenient,nonprob,?,not_recom
usual,proper,?,1,less_conv,?,slightly_prob,recommended,?
