@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,complete,?,?,convenient,nonprob,recommended,recommend
usual,proper,complete,1,convenient,convenient,nonprob,?,priority
usual,proper,complete,?,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
usual,proper,complete,1,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,1,convenient,convenient,problematic,?,priority
usual,proper,complete,1,convenient,convenient,problematic,priority,priority
usual,?,complete,?,convenient,convenient,problematic,not_recom,not_recom
usual,?,complete,1,convenient,inconv,nonprob,recommended,very_recom
usual,proper,complete,?,convenient,inconv,nonprob,priority,?
usual,proper,complete,1,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
?,proper,?,1,convenient,inconv,slightly_prob,priority,priority
usual,proper,complete,?,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,problematic,recommended,priority
usual,proper,complete,1,convenient,inconv,problematic,priority,priority
?,proper,complete,?,convenient,inconv,problematic,not_recom,not_recom
usual,proper,complete,1,less_conv,convenient,nonprob,recommended,?
usual,proper,complete,1,less_conv,convenient,nonprob,priority,priority
usual,proper,complete,1,less_conv,convenient,nonprob,?,not_recom
usual,proper,complete,1,less_conv,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,1,less_conv,convenient,?,priority,priority
usual,proper,?,1,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,?,less_conv,convenient,?,recommended,priority
usual,proper,complete,1,less_conv,convenient,problematic,priority,priority
usual,proper,complete,1,less_conv,convenient,problematic,not_recom,not_recom
usual,?,complete,1,less_conv,inconv,nonprob,recommended,very_recom
usual,proper,complete,1,less_conv,inconv,nonprob,priority,priority
usual,proper,complete,1,less_conv,inconv,?,not_recom,not_recom
usual,proper,?,1,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,1,less_conv,inconv,?,priority,priority
usual,proper,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,?,1,less_conv,inconv,problematic,recommended,priority
usual,proper,complete,?,less_conv,inconv,problematic,priority,?
usual,proper,complete,1,less_conv,inconv,problematic,not_recom,?
usual,?,complete,1,critical,convenient,nonprob,recommended,very_recom
?,proper,complete,1,critical,convenient,nonprob,priority,priority
usual,proper,complete,1,critical,convenient,nonprob,not_recom,not_recom
usual,proper,complete,?,critical,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,1,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,1,critical,convenient,problematic,recommended,priority
usual,proper,complete,1,critical,convenient,problematic,priority,priority
usual,proper,complete,1,?,convenient,problematic,not_recom,not_recom
usual,?,complete,?,critical,inconv,nonprob,recommended,very_recom
usual,proper,complete,1,critical,inconv,nonprob,?,priority
usual,?,complete,1,critical,inconv,nonprob,not_recom,not_recom
usual,proper,?,1,?,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,1,?,inconv,slightly_prob,priority,priority
usual,proper,complete,1,?,inconv,?,not_recom,not_recom
usual,proper,complete,1,critical,inconv,problematic,?,priority
usual,proper,complete,1,critical,?,problematic,priority,?
?,?,complete,1,critical,inconv,problematic,not_recom,not_recom
usual,proper,?,2,convenient,convenient,?,recommended,very_recom
usual,proper,complete,2,?,convenient,nonprob,priority,priority
usual,proper,complete,2,convenient,convenient,nonprob,not_recom,?
usual,proper,complete,2,convenient,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,2,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,2,convenient,convenient,problematic,recommended,priority
usual,proper,complete,2,convenient,convenient,problematic,priority,priority
usual,?,complete,2,convenient,convenient,problematic,not_recom,not_recom
usual,?,complete,2,convenient,inconv,nonprob,recommended,very_recom
usual,proper,complete,2,convenient,inconv,nonprob,?,priority
usual,proper,complete,2,?,inconv,nonprob,not_recom,not_recom
usual,proper,complete,2,convenient,inconv,slightly_prob,?,very_recom
usual,proper,complete,?,convenient,inconv,slightly_prob,priority,priority
usual,proper,complete,2,convenient,?,slightly_prob,not_recom,not_recom
usual,proper,complete,2,convenient,inconv,problematic,recommended,priority
usual,proper,?,2,convenient,inconv,problematic,?,priority
usual,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,less_conv,?,nonprob,recommended,?
usual,proper,complete,?,less_conv,convenient,nonprob,?,priority
?,proper,complete,2,less_conv,convenient,nonprob,not_recom,not_recom
?,proper,complete,2,less_conv,convenient,slightly_prob,recommended,very_recom
?,?,complete,2,less_conv,convenient,slightly_prob,priority,priority
usual,proper,?,2,less_conv,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,2,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,2,less_conv,convenient,?,priority,priority
usual,proper,?,?,less_conv,convenient,problematic,not_recom,not_recom
usual,proper,complete,2,less_conv,inconv,nonprob,recommended,very_recom
usual,proper,complete,2,?,inconv,nonprob,priority,priority
usual,proper,complete,2,less_conv,inconv,nonprob,not_recom,?
usual,proper,?,2,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,2,less_conv,inconv,?,priority,priority
usual,proper,complete,2,less_conv,inconv,slightly_prob,not_recom,?
usual,proper,complete,2,less_conv,inconv,problematic,recommended,priority
usual,?,?,2,less_conv,inconv,problematic,priority,priority
usual,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,critical,convenient,nonprob,recommended,priority
usual,proper,complete,2,critical,convenient,nonprob,priority,priority
usual,proper,complete,2,?,convenient,nonprob,not_recom,not_recom
usual,proper,complete,2,critical,convenient,slightly_prob,recommended,?
usual,proper,complete,2,critical,?,slightly_prob,priority,priority
usual,proper,complete,2,critical,convenient,?,not_recom,not_recom
usual,?,?,2,critical,convenient,problematic,recommended,priority
usual,?,complete,2,?,convenient,problematic,priority,priority
usual,proper,complete,2,critical,convenient,?,not_recom,not_recom
usual,proper,complete,2,critical,inconv,nonprob,recommended,?
usual,proper,complete,2,critical,inconv,nonprob,priority,priority
?,proper,complete,2,critical,inconv,?,?,?
usual,proper,complete,2,critical,inconv,slightly_prob,?,priority
usual,proper,complete,2,critical,?,slightly_prob,priority,priority
?,proper,complete,2,?,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,2,critical,inconv,problematic,recommended,priority
usual,proper,complete,2,critical,inconv,problematic,priority,priority
usual,proper,complete,2,critical,inconv,problematic,not_recom,not_recom
usual,?,complete,3,convenient,convenient,nonprob,recommended,?
?,proper,complete,3,convenient,convenient,nonprob,priority,priority
?,?,complete,3,?,convenient,?,not_recom,not_recom
usual,proper,complete,3,?,?,slightly_prob,recommended,very_recom
usual,?,complete,3,convenient,convenient,slightly_prob,priority,?
?,proper,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,3,convenient,convenient,problematic,recommended,priority
usual,proper,complete,3,?,convenient,problematic,priority,priority
usual,proper,?,?,convenient,convenient,problematic,not_recom,?
?,proper,complete,3,convenient,inconv,nonprob,recommended,priority
usual,proper,complete,3,convenient,?,nonprob,priority,priority
?,proper,complete,3,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,?,3,convenient,inconv,slightly_prob,recommended,priority
usual,proper,?,3,convenient,inconv,?,priority,?
usual,proper,complete,3,convenient,inconv,slightly_prob,?,not_recom
usual,?,complete,?,?,inconv,?,recommended,priority
usual,proper,complete,3,convenient,inconv,problematic,priority,priority
usual,proper,complete,3,convenient,?,problematic,?,not_recom
usual,proper,complete,3,less_conv,convenient,nonprob,recommended,priority
usual,proper,complete,3,less_conv,convenient,nonprob,priority,?
usual,proper,complete,?,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,3,less_conv,convenient,slightly_prob,recommended,priority
?,proper,complete,3,less_conv,?,slightly_prob,priority,priority
?,?,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,3,?,convenient,problematic,recommended,priority
usual,proper,complete,3,less_conv,convenient,problematic,priority,priority
usual,proper,complete,3,?,convenient,problematic,not_recom,not_recom
usual,proper,complete,3,less_conv,inconv,nonprob,recommended,priority
usual,proper,complete,3,less_conv,inconv,nonprob,priority,priority
usual,proper,complete,?,less_conv,inconv,nonprob,?,not_recom
usual,proper,complete,?,less_conv,inconv,slightly_prob,recommended,priority
usual,proper,?,3,less_conv,inconv,slightly_prob,priority,priority
usual,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,?,less_conv,inconv,problematic,recommended,priority
usual,proper,complete,3,less_conv,inconv,problematic,priority,priority
?,proper,complete,3,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,complete,3,critical,?,nonprob,recommended,priority
usual,?,complete,3,critical,?,nonprob,priority,priority
usual,proper,complete,3,critical,convenient,nonprob,?,not_recom
usual,proper,complete,3,critical,convenient,slightly_prob,recommended,priority
usual,proper,complete,3,critical,?,slightly_prob,priority,priority
usual,?,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,3,critical,convenient,problematic,recommended,priority
usual,?,complete,3,critical,convenient,problematic,priority,priority
usual,proper,complete,3,critical,convenient,problematic,?,?
usual,proper,complete,3,critical,inconv,?,recommended,priority
usual,?,?,3,critical,inconv,nonprob,priority,priority
?,proper,?,3,critical,inconv,nonprob,not_recom,not_recom
usual,?,complete,3,critical,inconv,slightly_prob,recommended,priority
usual,proper,complete,3,critical,inconv,slightly_prob,?,?
?,proper,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,3,critical,inconv,problematic,recommended,priority
usual,proper,?,?,critical,inconv,problematic,?,?
usual,proper,complete,3,critical,inconv,problematic,not_recom,not_recom
usual,proper,complete,more,convenient,convenient,nonprob,recommended,very_recom
usual,proper,complete,more,convenient,convenient,nonprob,priority,priority
usual,proper,?,more,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,complete,more,convenient,convenient,slightly_prob,recommended,very_recom
?,proper,complete,?,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,more,convenient,convenient,slightly_prob,?,not_recom
usual,proper,complete,more,convenient,convenient,problematic,recommended,priority
usual,proper,complete,more,convenient,convenient,problematic,priority,priority
?,?,complete,more,convenient,convenient,problematic,not_recom,?
usual,proper,complete,more,convenient,inconv,nonprob,recommended,priority
usual,proper,complete,more,convenient,inconv,nonprob,priority,priority
usual,?,complete,more,convenient,inconv,nonprob,not_recom,not_recom
usual,?,?,more,convenient,inconv,slightly_prob,recommended,priority
?,proper,complete,?,convenient,inconv,slightly_prob,priority,priority
usual,?,complete,?,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,?,?,inconv,problematic,recommended,priority
usual,proper,complete,more,convenient,inconv,problematic,priority,priority
usual,proper,complete,more,?,inconv,problematic,not_recom,not_recom
?,proper,complete,more,less_conv,?,nonprob,recommended,priority
usual,?,complete,more,less_conv,convenient,nonprob,priority,?
usual,proper,complete,more,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,more,less_conv,convenient,slightly_prob,recommended,priority
usual,proper,?,more,less_conv,?,slightly_prob,priority,priority
usual,proper,complete,more,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,more,less_conv,convenient,problematic,recommended,priority
?,proper,complete,more,less_conv,?,problematic,priority,priority
usual,proper,complete,more,less_conv,convenient,problematic,not_recom,not_recom
usual,proper,complete,more,less_conv,inconv,nonprob,?,priority
usual,proper,complete,more,less_conv,inconv,nonprob,priority,priority
?,proper,complete,more,less_conv,?,nonprob,not_recom,not_recom
usual,?,complete,more,less_conv,inconv,slightly_prob,recommended,priority
usual,proper,complete,more,less_conv,inconv,?,priority,priority
usual,?,complete,?,?,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,more,less_conv,inconv,problematic,?,priority
usual,proper,complete,more,less_conv,inconv,problematic,priority,priority
usual,proper,complete,more,less_conv,?,?,not_recom,not_recom
usual,proper,complete,more,critical,convenient,nonprob,recommended,priority
usual,proper,complete,more,critical,convenient,nonprob,priority,priority
usual,proper,?,more,critical,convenient,nonprob,not_recom,not_recom
usual,proper,complete,more,critical,convenient,slightly_prob,recommended,priority
usual,proper,complete,more,critical,convenient,slightly_prob,priority,priority
usual,proper,?,more,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,more,critical,convenient,problematic,recommended,priority
usual,proper,complete,more,critical,convenient,problematic,priority,priority
usual,?,complete,more,critical,convenient,?,not_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,priority
usual,proper,complete,more,critical,inconv,nonprob,priority,priority
usual,proper,complete,more,critical,?,nonprob,not_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,priority
usual,proper,complete,more,critical,inconv,?,priority,priority
usual,proper,complete,?,?,inconv,?,not_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,priority
usual,proper,complete,more,?,inconv,problematic,priority,priority
usual,proper,?,more,critical,inconv,problematic,?,not_recom
usual,?,completed,1,convenient,convenient,nonprob,?,very_recom
usual,proper,?,1,convenient,convenient,?,priority,?
?,proper,?,?,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,completed,?,convenient,convenient,slightly_prob,recommended,very_recom
usual,proper,completed,1,convenient,convenient,slightly_prob,priority,priority
usual,?,completed,?,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,completed,1,convenient,?,problematic,recommended,priority
usual,proper,completed,1,convenient,convenient,problematic,priority,priority
usual,proper,completed,1,convenient,convenient,problematic,not_recom,not_recom
usual,proper,completed,1,convenient,inconv,nonprob,recommended,very_recom
usual,?,completed,1,convenient,inconv,?,priority,priority
usual,proper,completed,1,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,completed,?,convenient,?,slightly_prob,recommended,very_recom
usual,proper,completed,1,convenient,inconv,slightly_prob,priority,priority
usual,proper,completed,1,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,completed,1,convenient,inconv,problematic,recommended,priority
usual,proper,completed,1,convenient,inconv,problematic,priority,priority
usual,proper,completed,1,convenient,inconv,problematic,not_recom,not_recom
usual,?,?,1,less_conv,convenient,nonprob,recommended,very_recom
usual,proper,completed,1,less_conv,convenient,nonprob,?,priority
?,proper,completed,?,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,completed,1,less_conv,convenient,slightly_prob,recommended,very_recom
usual,proper,completed,1,less_conv,convenient,?,priority,priority
