@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data

vhigh,vhigh,?,2,?,low,unacc
vhigh,vhigh,2,2,small,?,?
vhigh,vhigh,2,2,small,high,unacc
vhigh,?,?,?,med,low,unacc
vhigh,?,?,2,?,med,unacc
vhigh,vhigh,2,2,med,high,unacc
vhigh,vhigh,?,?,big,low,unacc
vhigh,vhigh,2,2,big,med,unacc
vhigh,vhigh,2,?,big,high,unacc
vhigh,vhigh,2,4,small,low,unacc
vhigh,vhigh,2,4,small,med,unacc
vhigh,vhigh,?,4,small,high,unacc
vhigh,vhigh,2,?,med,?,unacc
vhigh,vhigh,2,?,med,med,unacc
vhigh,?,2,4,med,high,unacc
vhigh,vhigh,2,4,big,?,unacc
?,vhigh,2,4,big,med,unacc
vhigh,vhigh,2,4,big,high,unacc
vhigh,?,2,more,small,?,unacc
vhigh,vhigh,2,more,?,med,unacc
vhigh,vhigh,2,more,small,high,?
?,vhigh,2,?,med,low,unacc
?,vhigh,2,more,med,med,?
vhigh,vhigh,2,more,med,high,unacc
?,vhigh,2,more,big,low,unacc
vhigh,?,2,more,big,med,unacc
vhigh,vhigh,2,?,big,high,unacc
?,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,med,unacc
?,vhigh,3,?,small,high,unacc
vhigh,vhigh,3,2,med,?,?
vhigh,?,3,2,med,med,unacc
?,vhigh,3,2,?,high,unacc
vhigh,vhigh,?,2,?,low,unacc
vhigh,?,3,2,big,med,unacc
vhigh,vhigh,3,2,big,high,unacc
vhigh,vhigh,3,4,?,?,unacc
vhigh,vhigh,3,4,small,med,unacc
vhigh,vhigh,3,?,small,high,unacc
?,vhigh,3,4,?,?,unacc
vhigh,vhigh,3,4,med,med,unacc
?,vhigh,3,4,med,high,unacc
?,?,3,4,big,?,unacc
vhigh,vhigh,3,4,?,med,?
?,vhigh,3,4,big,high,?
vhigh,vhigh,3,?,?,low,unacc
vhigh,?,3,more,small,med,?
?,vhigh,3,more,small,high,unacc
vhigh,vhigh,3,more,med,low,unacc
vhigh,?,?,?,med,med,unacc
vhigh,vhigh,?,more,med,high,unacc
vhigh,vhigh,?,more,big,low,unacc
vhigh,vhigh,3,more,big,?,unacc
vhigh,vhigh,3,more,?,high,unacc
?,vhigh,4,2,small,low,?
vhigh,vhigh,4,?,?,med,unacc
vhigh,vhigh,?,?,small,?,unacc
vhigh,vhigh,?,2,med,low,unacc
vhigh,vhigh,?,2,med,med,?
vhigh,vhigh,?,2,med,high,?
vhigh,vhigh,4,2,big,low,unacc
?,?,4,?,big,med,?
?,vhigh,?,2,big,high,unacc
?,vhigh,4,4,small,low,unacc
vhigh,?,4,4,small,med,unacc
vhigh,vhigh,?,4,small,high,unacc
vhigh,vhigh,4,?,med,low,unacc
vhigh,vhigh,4,4,med,med,unacc
vhigh,vhigh,4,4,med,high,unacc
?,vhigh,4,4,big,?,unacc
vhigh,?,4,4,big,med,unacc
vhigh,vhigh,4,4,?,high,unacc
?,vhigh,?,more,?,low,?
vhigh,vhigh,4,?,small,med,unacc
?,vhigh,4,more,small,high,unacc
vhigh,vhigh,4,more,med,low,unacc
?,vhigh,4,more,?,med,unacc
vhigh,vhigh,4,?,med,high,unacc
vhigh,vhigh,4,?,?,low,unacc
vhigh,vhigh,4,more,big,med,unacc
vhigh,vhigh,4,more,big,?,unacc
vhigh,vhigh,?,2,small,low,?
?,?,5more,2,small,med,unacc
vhigh,vhigh,?,?,small,high,?
vhigh,vhigh,5more,?,med,low,unacc
?,vhigh,5more,2,med,?,?
vhigh,vhigh,?,2,med,high,unacc
?,vhigh,5more,2,big,low,unacc
vhigh,vhigh,?,2,?,med,?
vhigh,vhigh,?,2,big,high,unacc
vhigh,vhigh,5more,4,small,low,?
?,vhigh,5more,?,small,?,unacc
vhigh,vhigh,5more,4,small,high,unacc
vhigh,vhigh,?,4,?,?,unacc
vhigh,?,?,?,med,med,unacc
vhigh,vhigh,5more,4,med,high,?
?,vhigh,5more,4,big,?,unacc
?,vhigh,5more,?,?,med,unacc
vhigh,vhigh,5more,4,?,high,?
?,vhigh,5more,more,small,?,unacc
vhigh,vhigh,5more,?,small,med,unacc
vhigh,vhigh,5more,more,small,high,unacc
vhigh,?,5more,more,med,low,unacc
vhigh,vhigh,5more,more,med,med,unacc
vhigh,vhigh,5more,more,med,high,?
vhigh,vhigh,5more,more,big,low,unacc
vhigh,vhigh,?,more,?,med,unacc
vhigh,?,5more,more,big,high,?
?,?,2,2,?,low,unacc
vhigh,high,2,2,small,med,unacc
vhigh,?,2,2,?,high,unacc
vhigh,?,2,?,med,low,unacc
vhigh,?,2,2,med,?,unacc
vhigh,?,2,2,med,high,unacc
vhigh,?,?,2,?,low,unacc
vhigh,high,?,2,big,med,unacc
?,high,2,2,big,high,unacc
vhigh,high,2,?,small,low,unacc
vhigh,high,2,4,small,?,unacc
vhigh,high,2,?,small,high,unacc
vhigh,high,2,4,med,low,unacc
vhigh,high,2,4,?,?,unacc
vhigh,high,2,4,?,high,unacc
vhigh,high,2,?,?,low,unacc
vhigh,high,?,4,big,med,unacc
vhigh,high,2,4,big,high,unacc
vhigh,high,2,more,small,low,unacc
?,high,?,more,small,med,?
vhigh,high,2,more,?,high,unacc
vhigh,?,2,more,med,low,unacc
vhigh,high,2,more,med,med,?
?,high,2,more,med,?,unacc
vhigh,high,2,more,big,low,?
vhigh,high,?,?,big,med,unacc
?,?,2,more,big,?,unacc
?,high,3,2,small,low,unacc
vhigh,high,?,?,small,med,unacc
vhigh,?,3,2,small,?,unacc
vhigh,high,3,?,med,low,unacc
vhigh,?,3,2,med,med,?
?,high,3,2,med,high,unacc
vhigh,high,3,2,?,low,unacc
vhigh,high,3,2,?,med,unacc
vhigh,high,3,?,big,high,unacc
vhigh,high,3,4,?,low,?
?,high,?,4,small,med,unacc
vhigh,high,?,4,?,high,unacc
vhigh,?,3,4,med,low,unacc
vhigh,high,3,4,med,med,unacc
vhigh,?,3,4,med,high,unacc
vhigh,?,3,4,?,low,unacc
vhigh,high,?,4,big,med,unacc
?,high,3,4,big,high,?
vhigh,high,3,more,small,low,unacc
?,high,3,more,small,med,unacc
vhigh,high,?,?,small,high,unacc
?,high,?,more,med,low,unacc
vhigh,high,3,more,med,med,unacc
vhigh,high,3,more,med,high,unacc
vhigh,high,3,more,big,?,unacc
vhigh,high,3,more,big,med,unacc
?,?,3,more,big,high,unacc
vhigh,high,?,2,small,?,unacc
vhigh,high,4,?,small,med,?
vhigh,high,4,2,small,high,unacc
vhigh,?,4,2,med,low,unacc
vhigh,high,4,?,med,med,unacc
vhigh,high,4,2,?,high,?
?,high,4,2,big,low,unacc
vhigh,high,4,2,big,?,unacc
vhigh,high,4,2,big,high,?
vhigh,high,4,4,small,?,unacc
vhigh,high,4,?,small,med,unacc
vhigh,high,?,4,small,high,unacc
vhigh,high,?,?,med,low,unacc
?,high,4,?,med,?,unacc
vhigh,?,4,4,med,high,unacc
vhigh,?,4,4,big,low,unacc
vhigh,high,4,?,big,?,unacc
vhigh,high,?,4,big,high,unacc
vhigh,high,4,more,small,low,unacc
?,high,4,more,small,med,?
?,high,4,more,?,high,unacc
vhigh,?,4,more,med,low,unacc
?,?,?,more,?,?,unacc
vhigh,high,4,more,med,high,?
vhigh,?,?,more,big,low,unacc
vhigh,high,4,more,big,med,unacc
vhigh,high,?,more,?,?,unacc
vhigh,?,?,2,small,low,unacc
?,high,5more,2,small,med,unacc
vhigh,high,?,2,small,high,unacc
vhigh,high,?,2,med,low,unacc
vhigh,high,5more,2,med,med,unacc
vhigh,high,5more,2,med,?,unacc
vhigh,?,5more,2,?,low,unacc
?,high,5more,2,?,med,?
vhigh,high,?,2,big,?,?
?,?,5more,4,?,low,?
vhigh,high,?,4,small,med,?
vhigh,?,5more,4,small,high,?
vhigh,high,5more,4,med,low,unacc
vhigh,high,5more,4,?,med,?
?,high,5more,4,?,?,unacc
vhigh,high,5more,4,?,?,unacc
vhigh,?,5more,?,big,?,unacc
vhigh,high,5more,4,big,high,unacc
?,?,5more,more,small,low,unacc
vhigh,high,?,more,small,med,unacc
?,high,5more,more,small,high,unacc
vhigh,high,?,more,med,low,unacc
vhigh,high,?,more,med,med,unacc
vhigh,high,5more,?,med,high,unacc
?,high,5more,more,big,low,unacc
?,high,5more,more,?,med,unacc
vhigh,high,5more,more,big,high,?
vhigh,med,2,2,small,?,?
vhigh,med,2,?,small,med,unacc
vhigh,?,2,?,small,high,unacc
vhigh,med,2,2,?,low,unacc
vhigh,med,2,?,med,med,unacc
vhigh,med,2,2,?,high,unacc
vhigh,med,2,2,big,?,unacc
vhigh,?,2,2,big,med,unacc
vhigh,?,2,?,big,high,unacc
vhigh,med,2,4,small,?,?
vhigh,?,?,4,small,med,?
?,med,2,?,small,high,acc
vhigh,?,?,4,med,?,unacc
vhigh,med,2,4,?,?,unacc
vhigh,med,2,4,med,?,?
?,?,?,4,big,low,?
vhigh,med,2,4,big,?,acc
vhigh,?,?,4,big,high,acc
vhigh,med,2,more,small,low,unacc
vhigh,med,2,more,small,med,unacc
vhigh,?,2,more,small,high,?
?,?,2,more,med,low,unacc
vhigh,?,?,more,med,med,unacc
vhigh,med,2,more,med,high,acc
vhigh,med,2,more,big,?,?
vhigh,?,2,more,big,med,acc
?,med,2,more,big,high,acc
vhigh,?,?,2,small,low,?
?,med,3,2,?,med,unacc
vhigh,med,3,?,?,?,unacc
vhigh,med,3,2,med,low,unacc
vhigh,med,3,2,?,med,unacc
vhigh,med,3,2,?,?,unacc
vhigh,med,3,2,big,low,unacc
vhigh,med,3,2,big,med,unacc
vhigh,med,3,2,?,high,unacc
?,med,3,4,small,low,unacc
vhigh,med,3,4,small,med,unacc
vhigh,med,3,4,small,?,acc
vhigh,med,3,4,med,low,unacc
vhigh,med,3,?,?,?,unacc
vhigh,med,3,4,med,high,acc
vhigh,med,?,4,?,low,unacc
?,med,3,4,?,med,acc
vhigh,med,3,4,big,high,acc
vhigh,med,3,more,small,low,unacc
vhigh,?,3,more,?,med,?
?,med,3,more,small,high,?
vhigh,med,?,?,?,low,?
vhigh,med,?,more,?,med,?
vhigh,?,?,more,med,high,acc
?,?,3,?,big,low,unacc
vhigh,med,3,more,big,?,acc
?,?,3,more,?,high,acc
vhigh,?,4,2,small,low,unacc
vhigh,med,4,2,small,med,unacc
vhigh,med,4,2,small,high,unacc
vhigh,med,4,2,med,low,unacc
vhigh,?,4,2,med,med,unacc
vhigh,med,?,2,med,?,unacc
?,med,4,?,big,low,unacc
?,med,4,?,big,?,unacc
vhigh,med,4,2,?,?,unacc
vhigh,?,4,?,small,low,?
?,med,4,?,small,med,unacc
vhigh,med,?,4,small,high,acc
vhigh,med,4,4,med,low,?
