@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

?,proper,?,1,convenient,convenient,nonprob,recommended,recommend
?,proper,?,1,convenient,?,nonprob,priority,priority
usual,proper,complete,?,convenient,?,nonprob,?,not_recom
?,?,complete,?,convenient,convenient,slightly_prob,recommended,recommend
usual,?,?,?,convenient,?,slightly_prob,priority,priority
usual,proper,complete,?,convenient,?,slightly_prob,?,not_recom
usual,proper,?,?,?,?,?,?,?
?,?,complete,?,?,convenient,problematic,priority,priority
?,proper,?,1,?,?,problematic,?,not_recom
?,?,?,1,convenient,inconv,?,?,?
usual,?,?,1,?,?,?,?,?
usual,?,?,1,convenient,?,?,?,?
usual,proper,complete,?,convenient,inconv,?,?,very_recom
usual,?,?,?,convenient,inconv,slightly_prob,?,priority
?,proper,complete,1,convenient,?,slightly_prob,?,not_recom
usual,?,?,?,convenient,inconv,problematic,?,priority
usual,proper,complete,?,convenient,?,?,?,?
usual,?,?,?,convenient,?,problematic,not_recom,?
usual,proper,complete,1,less_conv,convenient,?,recommended,?
?,proper,?,1,less_conv,?,nonprob,priority,?
usual,proper,?,1,less_conv,convenient,?,not_recom,?
usual,?,?,1,?,convenient,slightly_prob,?,?
usual,?,?,1,?,convenient,slightly_prob,?,?
usual,?,complete,1,?,?,?,not_recom,?
usual,?,complete,1,less_conv,?,problematic,recommended,?
?,proper,complete,?,less_conv,convenient,problematic,?,priority
?,?,?,?,less_conv,convenient,problematic,?,?
usual,?,?,1,?,?,nonprob,?,?
?,proper,complete,?,?,inconv,nonprob,?,priority
?,proper,?,?,less_conv,inconv,?,?,?
usual,?,?,1,?,inconv,slightly_prob,?,?
usual,proper,?,?,less_conv,?,slightly_prob,?,?
?,?,?,?,less_conv,?,slightly_prob,?,not_recom
?,?,?,1,?,inconv,problematic,?,priority
?,proper,?,?,?,inconv,problematic,?,?
?,proper,complete,?,less_conv,?,problematic,?,?
usual,?,?,?,?,?,nonprob,?,?
usual,?,?,1,?,convenient,?,priority,priority
?,?,?,?,critical,?,?,?,?
usual,proper,?,1,?,?,slightly_prob,?,?
usual,proper,?,1,?,convenient,slightly_prob,priority,?
?,proper,complete,1,?,?,slightly_prob,not_recom,not_recom
?,?,?,1,critical,convenient,?,?,priority
usual,?,complete,?,?,convenient,problematic,priority,priority
?,proper,complete,?,?,convenient,?,?,not_recom
usual,?,?,?,?,?,nonprob,recommended,?
?,?,complete,1,?,inconv,?,?,?
usual,proper,?,?,critical,inconv,nonprob,?,not_recom
?,proper,?,?,?,?,slightly_prob,recommended,very_recom
?,?,complete,?,critical,inconv,?,priority,?
usual,proper,complete,1,critical,?,slightly_prob,not_recom,?
usual,proper,complete,1,?,inconv,problematic,?,?
usual,?,?,?,?,?,?,priority,priority
usual,proper,complete,1,critical,inconv,problematic,?,not_recom
?,proper,?,?,?,?,nonprob,?,very_recom
usual,proper,?,?,convenient,convenient,nonprob,?,priority
usual,proper,complete,?,convenient,convenient,?,?,?
usual,proper,complete,?,?,convenient,slightly_prob,recommended,very_recom
?,proper,?,?,?,convenient,?,priority,priority
usual,proper,?,?,convenient,convenient,?,not_recom,not_recom
?,proper,complete,2,?,convenient,problematic,recommended,?
?,proper,complete,2,convenient,convenient,problematic,priority,?
usual,?,complete,?,convenient,convenient,?,?,not_recom
usual,?,?,?,?,inconv,?,?,very_recom
usual,?,?,2,?,inconv,nonprob,priority,?
usual,?,complete,2,convenient,inconv,?,not_recom,not_recom
?,?,complete,2,convenient,inconv,?,recommended,?
?,proper,?,2,convenient,inconv,slightly_prob,priority,?
?,proper,?,?,convenient,inconv,slightly_prob,?,?
?,proper,?,2,convenient,inconv,problematic,recommended,?
?,?,complete,2,?,inconv,?,priority,?
usual,?,?,2,convenient,?,?,not_recom,not_recom
?,?,complete,?,less_conv,convenient,nonprob,recommended,?
?,?,?,2,?,convenient,?,?,?
usual,proper,complete,2,less_conv,?,?,not_recom,?
usual,proper,complete,2,less_conv,?,slightly_prob,recommended,very_recom
usual,proper,?,?,less_conv,?,?,?,?
usual,proper,complete,2,?,convenient,?,not_recom,?
usual,proper,?,2,?,?,?,recommended,?
usual,proper,?,2,less_conv,convenient,problematic,priority,priority
?,proper,complete,?,less_conv,convenient,?,?,not_recom
?,proper,complete,?,less_conv,inconv,?,?,very_recom
usual,proper,complete,?,less_conv,?,nonprob,priority,priority
usual,proper,complete,?,?,?,?,?,?
?,proper,complete,2,?,inconv,?,?,very_recom
?,?,?,?,?,inconv,?,priority,?
?,proper,complete,?,?,inconv,?,not_recom,?
?,proper,?,?,?,inconv,?,?,?
usual,?,complete,?,less_conv,?,problematic,?,priority
?,?,?,?,?,?,?,not_recom,not_recom
usual,proper,?,2,?,convenient,?,?,priority
?,?,complete,2,critical,?,nonprob,priority,priority
usual,?,?,2,?,?,?,?,not_recom
?,?,?,?,critical,convenient,?,?,priority
?,proper,?,2,?,?,?,?,?
usual,proper,complete,2,critical,?,slightly_prob,?,not_recom
?,?,?,?,?,?,?,recommended,priority
?,proper,?,?,critical,convenient,problematic,?,?
?,proper,?,?,?,?,?,not_recom,?
usual,proper,?,?,critical,?,?,recommended,?
usual,?,complete,?,?,?,nonprob,?,priority
?,?,complete,2,?,?,?,not_recom,not_recom
usual,?,?,2,critical,?,slightly_prob,recommended,priority
?,?,complete,2,critical,inconv,?,?,?
usual,proper,?,2,?,?,?,not_recom,?
usual,proper,complete,?,?,inconv,problematic,recommended,priority
usual,?,?,?,?,?,?,priority,?
?,?,complete,2,critical,?,problematic,?,?
usual,?,?,3,?,convenient,?,?,very_recom
usual,proper,complete,?,convenient,convenient,?,priority,priority
?,proper,complete,?,convenient,?,?,not_recom,not_recom
usual,proper,complete,3,convenient,convenient,?,?,very_recom
usual,proper,?,?,convenient,convenient,slightly_prob,?,?
usual,?,complete,3,convenient,?,slightly_prob,?,?
?,?,complete,3,convenient,convenient,?,?,?
usual,proper,complete,?,convenient,?,problematic,priority,?
?,?,?,?,convenient,convenient,?,?,not_recom
?,?,?,3,?,inconv,nonprob,recommended,priority
usual,proper,?,?,?,?,?,priority,?
usual,proper,?,3,convenient,?,nonprob,?,not_recom
usual,?,complete,3,?,?,?,?,?
?,?,complete,?,convenient,inconv,slightly_prob,priority,priority
usual,?,?,?,convenient,?,slightly_prob,not_recom,?
usual,?,?,?,?,?,?,recommended,?
usual,proper,complete,?,convenient,?,?,?,priority
?,?,complete,?,?,inconv,?,?,not_recom
usual,?,?,?,?,convenient,?,recommended,?
?,proper,complete,?,less_conv,?,nonprob,?,priority
usual,?,complete,?,less_conv,?,?,not_recom,?
?,?,complete,?,less_conv,?,slightly_prob,recommended,priority
usual,?,?,3,less_conv,convenient,?,?,priority
usual,?,?,?,less_conv,?,?,?,not_recom
usual,proper,complete,3,less_conv,?,?,recommended,?
usual,proper,complete,3,?,?,?,?,?
?,?,?,3,less_conv,?,problematic,not_recom,?
?,proper,complete,3,?,inconv,?,recommended,?
usual,?,?,?,less_conv,inconv,?,priority,?
?,proper,?,?,?,inconv,nonprob,not_recom,?
usual,proper,complete,?,less_conv,inconv,?,?,priority
?,proper,complete,?,?,?,slightly_prob,?,priority
usual,?,complete,3,?,inconv,slightly_prob,?,not_recom
?,?,complete,3,?,inconv,?,?,priority
?,proper,?,?,less_conv,inconv,?,?,priority
usual,proper,complete,?,less_conv,inconv,problematic,not_recom,?
?,proper,complete,?,critical,?,?,recommended,priority
usual,proper,?,3,?,convenient,nonprob,priority,priority
usual,?,?,?,critical,convenient,nonprob,not_recom,?
?,proper,complete,3,critical,?,?,recommended,?
?,?,complete,?,critical,convenient,?,?,?
?,proper,?,3,critical,convenient,slightly_prob,?,not_recom
usual,proper,?,?,critical,convenient,problematic,recommended,?
?,proper,?,?,critical,convenient,?,?,?
usual,?,?,3,critical,convenient,?,?,not_recom
usual,?,complete,3,?,?,nonprob,?,?
usual,?,complete,?,?,inconv,?,?,priority
usual,?,?,3,critical,inconv,?,?,?
?,proper,complete,3,?,?,?,recommended,priority
?,proper,?,?,critical,inconv,?,?,?
?,proper,complete,?,?,?,?,?,?
?,proper,?,?,critical,?,?,recommended,priority
usual,proper,?,3,?,?,?,?,?
usual,proper,?,3,?,?,?,?,not_recom
usual,?,?,more,convenient,?,?,?,?
?,?,?,more,?,?,?,?,?
usual,?,?,?,?,convenient,?,?,not_recom
?,?,?,?,?,convenient,?,?,very_recom
usual,?,complete,?,?,?,?,?,priority
usual,?,complete,?,?,?,?,not_recom,not_recom
usual,proper,?,?,convenient,?,problematic,?,?
?,?,complete,?,convenient,convenient,problematic,priority,priority
?,?,complete,more,convenient,convenient,?,?,not_recom
usual,proper,?,more,convenient,?,?,recommended,?
?,?,complete,?,convenient,?,?,?,?
?,proper,?,more,convenient,?,?,?,not_recom
?,?,?,?,?,inconv,?,?,priority
?,?,complete,?,?,inconv,?,?,?
?,?,complete,?,?,inconv,?,not_recom,?
?,proper,complete,more,convenient,?,problematic,?,priority
usual,proper,complete,more,?,?,problematic,priority,?
usual,proper,?,more,convenient,?,?,not_recom,?
?,proper,complete,more,?,?,nonprob,?,priority
usual,?,?,more,less_conv,convenient,?,priority,priority
usual,proper,?,more,?,?,?,not_recom,not_recom
usual,proper,?,more,?,?,?,?,?
?,?,complete,?,?,convenient,slightly_prob,priority,priority
?,proper,complete,?,?,?,slightly_prob,?,?
?,proper,complete,more,less_conv,?,?,?,priority
usual,proper,complete,?,less_conv,?,?,?,priority
usual,?,?,?,less_conv,?,problematic,?,not_recom
usual,?,?,more,?,?,nonprob,?,?
usual,?,?,more,less_conv,inconv,nonprob,?,priority
?,?,complete,?,less_conv,?,?,not_recom,?
usual,?,complete,more,?,inconv,slightly_prob,?,?
?,?,?,more,?,inconv,slightly_prob,?,?
usual,?,complete,more,?,?,slightly_prob,?,?
?,?,?,more,less_conv,?,?,?,priority
usual,?,?,more,less_conv,inconv,problematic,priority,?
?,proper,?,?,less_conv,inconv,?,not_recom,?
?,?,?,?,?,convenient,nonprob,?,priority
?,?,?,more,?,convenient,nonprob,priority,?
?,proper,complete,?,?,?,nonprob,not_recom,not_recom
usual,proper,?,more,?,convenient,slightly_prob,recommended,?
?,proper,?,more,critical,convenient,?,priority,?
usual,proper,complete,more,critical,convenient,?,?,not_recom
?,?,complete,more,critical,convenient,?,recommended,?
?,proper,?,more,?,?,problematic,?,priority
usual,?,complete,more,critical,?,problematic,not_recom,?
?,proper,complete,?,?,inconv,nonprob,recommended,priority
?,?,?,more,critical,?,?,priority,priority
?,proper,?,?,critical,inconv,?,?,not_recom
?,?,?,more,critical,?,slightly_prob,recommended,?
usual,?,?,?,?,?,?,?,priority
usual,?,complete,?,?,?,slightly_prob,?,not_recom
?,?,complete,more,?,?,problematic,recommended,?
usual,?,?,?,critical,inconv,?,priority,?
usual,proper,?,?,?,inconv,?,?,not_recom
?,?,completed,?,convenient,convenient,?,recommended,very_recom
?,proper,?,?,convenient,?,?,?,priority
usual,proper,?,1,convenient,convenient,nonprob,not_recom,not_recom
usual,?,?,?,convenient,convenient,slightly_prob,?,?
?,?,completed,?,convenient,convenient,slightly_prob,?,priority
?,?,?,?,?,convenient,?,not_recom,?
?,proper,completed,1,?,?,problematic,recommended,priority
usual,?,completed,?,?,?,?,priority,priority
usual,proper,?,?,convenient,convenient,?,?,?
?,proper,completed,1,convenient,?,nonprob,?,very_recom
?,?,completed,?,?,?,nonprob,?,priority
?,?,?,?,?,?,?,?,?
usual,proper,?,1,convenient,inconv,slightly_prob,?,?
usual,?,completed,1,?,?,slightly_prob,?,?
?,?,completed,1,?,?,?,not_recom,not_recom
?,?,?,?,?,inconv,?,recommended,priority
?,?,completed,1,convenient,inconv,problematic,?,?
?,?,?,?,convenient,inconv,problematic,?,not_recom
?,proper,?,?,?,convenient,?,?,very_recom
?,?,completed,1,?,?,nonprob,?,priority
usual,?,?,?,?,?,nonprob,?,not_recom
?,?,completed,1,?,convenient,slightly_prob,recommended,very_recom
usual,?,?,?,less_conv,convenient,slightly_prob,priority,?
?,proper,completed,?,less_conv,?,?,not_recom,not_recom
?,proper,completed,?,?,?,?,?,?
?,?,?,1,?,?,problematic,?,?
?,?,completed,?,less_conv,?,problematic,?,?
usual,?,completed,1,less_conv,inconv,?,recommended,?
usual,?,?,?,?,?,nonprob,priority,?
usual,proper,?,?,less_conv,?,nonprob,not_recom,?
usual,?,?,1,less_conv,?,?,recommended,?
?,proper,completed,1,less_conv,inconv,slightly_prob,priority,?
?,?,completed,1,?,?,slightly_prob,not_recom,?
usual,?,?,?,?,inconv,problematic,recommended,priority
?,proper,completed,1,less_conv,?,?,?,priority
usual,?,?,1,less_conv,inconv,problematic,?,?
usual,proper,completed,1,?,?,?,?,?
?,proper,?,1,?,convenient,nonprob,?,priority
?,?,?,?,critical,convenient,nonprob,?,not_recom
usual,?,?,1,?,?,?,?,priority
?,?,completed,?,critical,convenient,slightly_prob,priority,?
?,?,?,?,critical,?,slightly_prob,not_recom,not_recom
usual,?,?,?,?,convenient,?,?,?
usual,?,completed,1,?,?,problematic,?,priority
usual,?,completed,1,critical,?,problematic,?,not_recom
usual,?,?,?,?,inconv,?,recommended,?
usual,proper,completed,1,critical,inconv,?,?,priority
usual,proper,?,1,?,inconv,?,not_recom,?
?,?,?,1,critical,?,slightly_prob,?,?
?,proper,completed,?,?,?,?,priority,?
usual,?,completed,?,?,inconv,?,not_recom,not_recom
usual,proper,completed,?,critical,inconv,?,recommended,?
