@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,complete,?,convenient,convenient,nonprob,recommended,recommend
?,proper,complete,1,convenient,convenient,?,priority,?
?,?,complete,?,?,convenient,nonprob,not_recom,?
usual,proper,complete,1,?,convenient,slightly_prob,recommended,?
?,?,complete,1,convenient,convenient,slightly_prob,priority,?
?,proper,complete,1,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,1,?,?,?,recommended,priority
?,?,?,1,?,?,?,?,priority
?,proper,complete,1,convenient,?,problematic,not_recom,not_recom
usual,proper,complete,?,?,?,nonprob,?,very_recom
usual,?,?,?,?,inconv,?,?,priority
?,?,?,?,?,?,nonprob,not_recom,not_recom
usual,proper,complete,1,?,inconv,?,?,very_recom
?,proper,?,1,?,inconv,slightly_prob,?,priority
usual,?,?,1,?,inconv,?,not_recom,?
?,?,?,?,?,inconv,problematic,?,?
?,proper,?,1,convenient,?,problematic,priority,?
?,?,complete,?,?,?,?,?,?
usual,proper,complete,1,less_conv,?,?,?,?
?,?,?,1,?,convenient,?,priority,?
usual,?,?,?,less_conv,?,nonprob,?,not_recom
?,proper,?,?,less_conv,convenient,?,recommended,very_recom
usual,proper,complete,?,?,convenient,slightly_prob,priority,?
?,proper,?,?,less_conv,convenient,?,not_recom,not_recom
?,?,complete,?,?,?,?,recommended,priority
usual,?,?,?,?,?,?,priority,priority
usual,?,complete,?,less_conv,convenient,problematic,not_recom,?
usual,?,?,1,?,inconv,?,?,very_recom
?,?,?,?,less_conv,?,?,priority,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,slightly_prob,recommended,very_recom
?,?,complete,1,less_conv,inconv,?,priority,priority
usual,proper,?,?,?,?,slightly_prob,not_recom,?
usual,proper,complete,?,less_conv,?,problematic,?,?
?,proper,?,?,less_conv,?,?,priority,?
?,?,?,1,less_conv,?,problematic,not_recom,not_recom
usual,?,complete,?,?,?,nonprob,recommended,?
usual,proper,?,1,?,?,nonprob,priority,?
usual,?,?,?,critical,?,nonprob,not_recom,not_recom
?,?,?,?,?,?,?,recommended,very_recom
usual,proper,?,1,critical,?,slightly_prob,priority,?
usual,proper,complete,?,?,?,slightly_prob,not_recom,?
?,proper,?,?,?,?,?,recommended,?
?,proper,?,?,?,?,?,priority,priority
?,?,complete,1,critical,convenient,problematic,not_recom,?
usual,?,?,?,?,?,?,?,very_recom
usual,?,complete,1,?,?,nonprob,priority,priority
?,?,?,1,?,?,?,?,not_recom
usual,proper,?,1,?,?,?,recommended,very_recom
usual,proper,?,?,?,?,?,?,?
usual,?,?,1,critical,inconv,slightly_prob,not_recom,?
usual,?,?,1,?,inconv,problematic,?,?
usual,proper,complete,?,?,?,?,?,priority
?,proper,complete,?,critical,?,?,not_recom,?
?,?,?,?,?,?,nonprob,?,?
usual,?,complete,2,convenient,?,?,priority,priority
usual,?,?,2,?,?,?,not_recom,?
usual,?,?,2,?,convenient,?,recommended,?
?,?,?,?,?,convenient,?,priority,priority
usual,?,?,?,?,?,?,not_recom,?
?,?,complete,?,convenient,?,?,?,?
usual,proper,complete,?,convenient,convenient,?,priority,?
usual,proper,?,?,convenient,convenient,problematic,?,?
usual,?,complete,2,convenient,inconv,?,?,very_recom
?,proper,complete,?,?,?,?,?,?
usual,?,?,2,convenient,inconv,nonprob,not_recom,?
?,?,complete,?,?,?,slightly_prob,?,very_recom
usual,?,?,?,?,?,?,priority,?
?,?,complete,2,?,inconv,slightly_prob,not_recom,not_recom
usual,?,?,?,convenient,inconv,problematic,recommended,priority
?,proper,?,?,?,?,?,priority,priority
usual,?,complete,?,?,?,problematic,not_recom,?
usual,?,?,2,?,?,nonprob,?,very_recom
usual,?,complete,?,?,?,?,?,?
?,proper,?,?,less_conv,?,nonprob,not_recom,not_recom
usual,proper,complete,2,less_conv,convenient,slightly_prob,?,very_recom
usual,?,complete,?,?,convenient,?,?,?
usual,proper,?,?,?,convenient,?,not_recom,?
?,proper,?,?,?,?,?,?,?
usual,proper,?,?,?,convenient,problematic,priority,priority
usual,proper,complete,2,?,convenient,?,not_recom,not_recom
?,proper,?,?,?,?,?,?,?
usual,?,?,?,less_conv,?,?,priority,?
?,proper,complete,?,?,inconv,nonprob,not_recom,?
usual,proper,complete,2,?,inconv,?,?,very_recom
usual,proper,complete,2,?,inconv,?,?,priority
?,?,?,2,?,?,?,not_recom,not_recom
usual,?,complete,2,?,?,problematic,?,?
usual,?,complete,2,?,?,?,priority,priority
?,proper,?,?,?,inconv,?,?,not_recom
usual,?,complete,2,critical,convenient,nonprob,?,?
usual,proper,?,?,critical,convenient,?,priority,priority
?,proper,complete,?,critical,convenient,nonprob,not_recom,?
?,?,complete,?,?,convenient,slightly_prob,recommended,?
usual,?,?,?,critical,convenient,slightly_prob,priority,priority
?,proper,?,2,?,convenient,?,not_recom,not_recom
?,?,complete,2,critical,convenient,?,?,priority
usual,proper,?,?,?,?,problematic,priority,?
?,?,?,2,?,convenient,problematic,?,?
?,?,?,?,critical,?,?,recommended,?
usual,?,complete,?,?,inconv,?,?,priority
usual,?,complete,?,?,inconv,nonprob,?,not_recom
usual,proper,complete,?,critical,?,slightly_prob,?,priority
?,?,complete,2,critical,?,?,priority,?
?,?,?,2,?,?,?,?,?
usual,?,complete,2,?,inconv,problematic,?,?
?,proper,complete,?,?,inconv,problematic,priority,?
usual,proper,?,?,?,inconv,?,not_recom,not_recom
usual,proper,complete,3,?,?,nonprob,?,?
?,?,?,3,convenient,?,nonprob,?,?
?,?,complete,?,?,?,?,not_recom,?
usual,?,?,?,convenient,?,?,?,?
?,proper,complete,?,?,?,?,?,priority
?,?,complete,?,?,convenient,?,?,not_recom
usual,proper,?,3,?,convenient,?,?,?
?,proper,?,?,convenient,?,problematic,priority,?
usual,?,?,?,convenient,?,?,?,not_recom
usual,?,complete,3,?,?,nonprob,?,?
?,?,?,3,?,inconv,?,priority,priority
?,?,complete,?,?,inconv,?,?,?
usual,?,?,3,?,?,?,?,priority
?,?,complete,3,?,?,slightly_prob,?,?
?,proper,?,?,convenient,?,?,?,?
?,?,complete,?,?,?,problematic,?,priority
usual,proper,complete,?,convenient,?,?,priority,?
?,proper,complete,3,convenient,inconv,?,not_recom,?
usual,?,complete,3,?,?,nonprob,recommended,?
usual,proper,complete,3,less_conv,convenient,?,priority,?
?,?,complete,3,less_conv,convenient,nonprob,?,not_recom
?,proper,complete,3,?,?,slightly_prob,?,?
?,proper,complete,?,less_conv,?,slightly_prob,priority,?
usual,proper,?,?,less_conv,?,slightly_prob,?,not_recom
?,proper,?,3,less_conv,convenient,?,recommended,priority
usual,proper,complete,3,?,?,?,?,?
?,proper,?,?,?,convenient,?,?,not_recom
?,proper,?,?,less_conv,?,?,?,priority
usual,proper,complete,?,?,?,nonprob,priority,?
?,proper,?,?,less_conv,inconv,nonprob,?,?
usual,proper,?,?,less_conv,?,slightly_prob,?,priority
usual,?,complete,3,less_conv,?,slightly_prob,?,?
usual,proper,?,3,less_conv,?,?,?,?
?,proper,complete,?,less_conv,inconv,problematic,?,priority
usual,proper,complete,?,less_conv,inconv,?,?,?
?,proper,?,?,?,inconv,problematic,not_recom,?
?,?,?,?,critical,?,?,recommended,priority
?,proper,complete,3,critical,?,nonprob,?,?
?,?,complete,?,?,?,nonprob,?,?
usual,proper,?,?,critical,?,slightly_prob,recommended,?
usual,proper,?,3,?,convenient,slightly_prob,priority,priority
?,?,complete,3,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,3,?,convenient,?,?,priority
?,proper,?,3,critical,?,?,?,priority
usual,proper,complete,3,critical,convenient,problematic,not_recom,?
usual,?,?,3,?,?,nonprob,recommended,?
?,?,complete,3,?,inconv,nonprob,?,?
usual,?,?,?,critical,?,?,not_recom,?
?,proper,?,?,critical,inconv,slightly_prob,recommended,?
usual,?,complete,3,critical,inconv,?,?,?
?,?,?,3,critical,?,?,not_recom,?
?,?,?,?,critical,inconv,problematic,recommended,?
?,proper,complete,3,critical,?,?,priority,?
?,?,?,?,critical,?,?,not_recom,not_recom
usual,?,complete,?,?,convenient,?,?,?
usual,proper,?,more,?,convenient,?,priority,?
usual,proper,?,more,?,convenient,?,not_recom,?
usual,proper,?,more,convenient,convenient,?,?,?
?,proper,complete,more,?,convenient,slightly_prob,?,priority
?,proper,?,?,convenient,convenient,slightly_prob,not_recom,not_recom
usual,?,?,?,convenient,convenient,?,?,priority
?,proper,?,more,convenient,convenient,problematic,priority,?
usual,?,?,?,?,?,problematic,not_recom,?
usual,proper,complete,more,?,inconv,?,recommended,priority
?,proper,complete,?,convenient,?,?,priority,?
usual,proper,complete,more,?,?,nonprob,not_recom,not_recom
?,?,complete,?,?,inconv,slightly_prob,?,priority
?,?,complete,more,convenient,?,?,priority,priority
?,?,?,more,?,inconv,?,not_recom,?
?,proper,?,?,convenient,?,problematic,recommended,priority
usual,?,?,?,?,inconv,problematic,priority,?
usual,proper,?,?,convenient,inconv,problematic,not_recom,not_recom
?,proper,complete,?,less_conv,?,?,recommended,?
?,proper,complete,?,less_conv,convenient,?,priority,priority
?,?,?,?,less_conv,convenient,?,?,?
?,proper,complete,more,less_conv,convenient,?,?,priority
usual,proper,?,?,less_conv,convenient,slightly_prob,?,priority
usual,proper,complete,?,?,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,?,?,convenient,?,recommended,?
usual,?,complete,?,?,?,?,?,priority
usual,proper,complete,more,?,convenient,problematic,?,not_recom
?,?,?,?,less_conv,inconv,nonprob,recommended,priority
usual,proper,complete,more,less_conv,?,nonprob,?,?
usual,proper,?,more,less_conv,inconv,nonprob,not_recom,?
?,?,?,?,less_conv,?,slightly_prob,recommended,?
?,?,?,more,less_conv,inconv,slightly_prob,?,?
?,proper,complete,?,?,inconv,?,?,?
usual,?,complete,more,less_conv,inconv,?,recommended,?
?,?,complete,?,less_conv,inconv,problematic,priority,priority
usual,?,?,more,less_conv,inconv,problematic,?,?
usual,proper,complete,more,critical,convenient,?,recommended,priority
usual,?,complete,more,?,?,nonprob,?,priority
?,?,?,?,?,?,nonprob,?,?
usual,proper,complete,more,critical,?,?,?,?
?,?,?,?,?,convenient,slightly_prob,priority,priority
?,proper,?,more,?,?,?,?,?
usual,?,complete,more,?,convenient,problematic,?,?
?,?,?,more,?,?,?,priority,?
usual,proper,?,?,?,?,?,not_recom,?
usual,?,complete,?,critical,?,?,?,priority
?,proper,complete,?,?,?,nonprob,priority,?
?,?,complete,more,critical,?,nonprob,?,not_recom
usual,?,?,more,critical,inconv,?,recommended,priority
usual,proper,?,?,?,inconv,slightly_prob,?,priority
?,proper,?,?,?,inconv,?,not_recom,?
?,proper,complete,?,critical,?,problematic,recommended,priority
usual,?,?,more,critical,?,problematic,?,priority
usual,proper,complete,more,?,inconv,?,not_recom,?
usual,?,completed,?,convenient,convenient,nonprob,?,very_recom
usual,proper,?,1,?,?,?,priority,?
?,proper,?,?,convenient,convenient,nonprob,not_recom,?
usual,proper,?,1,convenient,convenient,?,recommended,very_recom
?,?,completed,1,?,?,slightly_prob,priority,?
?,?,?,?,convenient,?,slightly_prob,?,?
?,?,?,?,?,convenient,?,recommended,?
?,?,?,1,convenient,convenient,?,priority,?
usual,?,?,?,convenient,convenient,?,not_recom,not_recom
usual,proper,completed,1,convenient,inconv,?,recommended,very_recom
usual,proper,?,1,?,inconv,?,?,priority
?,proper,completed,1,?,inconv,nonprob,not_recom,not_recom
?,proper,completed,?,convenient,?,slightly_prob,recommended,?
usual,proper,?,1,?,inconv,?,?,?
?,?,?,?,?,inconv,slightly_prob,?,?
?,proper,?,?,?,inconv,?,?,?
?,proper,?,1,convenient,?,?,priority,priority
?,?,completed,1,?,?,?,?,?
usual,?,completed,1,?,convenient,?,?,?
usual,?,completed,?,less_conv,convenient,nonprob,priority,priority
?,proper,completed,1,less_conv,?,?,?,not_recom
usual,proper,completed,?,less_conv,convenient,slightly_prob,?,?
?,proper,?,?,less_conv,?,slightly_prob,priority,priority
?,proper,completed,?,less_conv,?,slightly_prob,?,?
?,proper,?,?,?,convenient,?,?,?
?,?,completed,?,less_conv,convenient,problematic,?,?
?,?,completed,?,?,convenient,?,?,?
?,proper,completed,1,?,?,nonprob,recommended,?
usual,proper,completed,?,less_conv,inconv,nonprob,priority,priority
?,?,?,1,less_conv,inconv,nonprob,not_recom,?
usual,proper,completed,1,less_conv,?,?,recommended,?
usual,proper,completed,?,?,?,slightly_prob,?,?
?,?,?,1,less_conv,inconv,?,?,not_recom
?,?,?,1,?,?,problematic,recommended,priority
usual,?,?,1,?,?,problematic,priority,?
?,?,completed,1,less_conv,?,?,?,not_recom
?,proper,?,?,?,convenient,?,recommended,priority
?,proper,?,1,?,?,?,priority,?
usual,?,?,1,critical,?,?,not_recom,not_recom
?,proper,?,?,?,?,slightly_prob,recommended,?
?,proper,completed,1,?,convenient,slightly_prob,priority,priority
usual,proper,?,?,critical,?,?,not_recom,?
usual,?,completed,?,critical,convenient,?,?,?
?,?,?,?,?,convenient,problematic,?,?
usual,proper,completed,?,critical,?,?,not_recom,not_recom
?,proper,?,?,critical,inconv,?,recommended,?
usual,proper,completed,1,?,inconv,nonprob,?,?
?,proper,completed,1,critical,?,?,?,not_recom
?,?,?,?,?,?,slightly_prob,?,priority
?,?,?,?,critical,inconv,slightly_prob,priority,?
usual,?,completed,?,critical,?,?,?,not_recom
?,proper,completed,1,?,?,?,?,?
?,?,completed,1,?,inconv,?,?,?
usual,proper,completed,?,?,?,problematic,not_recom,?
usual,proper,completed,?,convenient,convenient,nonprob,recommended,very_recom
?,proper,completed,2,convenient,convenient,?,?,priority
usual,proper,completed,2,?,?,?,not_recom,not_recom
usual,?,?,?,?,?,?,?,?
?,?,?,2,convenient,?,slightly_prob,?,?
?,proper,?,?,convenient,?,?,?,?
?,?,?,2,?,?,?,recommended,priority
usual,proper,?,2,?,convenient,?,?,priority
?,?,?,?,convenient,?,problematic,?,?
?,?,?,?,convenient,?,?,?,very_recom
usual,proper,completed,?,?,inconv,?,?,priority
usual,proper,?,?,?,inconv,nonprob,?,not_recom
usual,proper,completed,2,convenient,inconv,slightly_prob,?,?
usual,?,completed,2,?,?,slightly_prob,priority,priority
?,proper,completed,?,?,inconv,slightly_prob,not_recom,not_recom
usual,proper,completed,2,?,inconv,?,recommended,?
?,proper,completed,2,?,inconv,problematic,priority,?
usual,proper,?,?,?,inconv,problematic,?,not_recom
?,?,?,?,less_conv,?,nonprob,?,?
usual,?,?,?,less_conv,convenient,nonprob,?,priority
?,proper,completed,2,less_conv,convenient,?,not_recom,not_recom
usual,proper,completed,?,less_conv,?,?,recommended,?
?,?,?,?,?,convenient,slightly_prob,priority,priority
?,?,completed,2,?,convenient,?,?,not_recom
usual,proper,?,2,less_conv,convenient,problematic,?,?
?,proper,?,?,?,convenient,?,priority,?
usual,proper,completed,2,less_conv,convenient,?,not_recom,not_recom
usual,proper,?,?,?,?,?,?,very_recom
usual,proper,?,?,less_conv,inconv,nonprob,?,?
?,?,?,?,?,inconv,nonprob,not_recom,not_recom
usual,proper,completed,?,?,?,slightly_prob,?,very_recom
usual,proper,completed,2,?,?,slightly_prob,?,priority
?,proper,?,2,?,?,slightly_prob,not_recom,?
?,?,completed,2,less_conv,inconv,?,recommended,priority
usual,proper,completed,2,less_conv,inconv,problematic,priority,priority
usual,?,?,2,less_conv,?,problematic,not_recom,?
?,proper,completed,2,critical,?,nonprob,?,priority
usual,proper,completed,?,?,convenient,nonprob,priority,?
?,proper,completed,2,critical,?,?,not_recom,not_recom
usual,proper,?,2,?,?,slightly_prob,?,?
?,?,?,2,?,?,?,priority,priority
?,proper,completed,?,critical,?,slightly_prob,not_recom,not_recom
?,?,completed,2,critical,?,problematic,?,?
usual,?,completed,?,?,?,problematic,?,priority
usual,proper,completed,2,?,?,?,?,not_recom
?,?,?,2,critical,?,?,?,priority
?,?,?,2,?,?,nonprob,?,?
?,?,completed,2,critical,inconv,nonprob,not_recom,not_recom
usual,?,?,2,?,inconv,slightly_prob,recommended,priority
?,proper,?,?,?,?,slightly_prob,priority,?
?,proper,?,2,critical,inconv,slightly_prob,not_recom,not_recom
usual,proper,?,?,?,inconv,problematic,recommended,?
?,?,completed,?,?,inconv,?,priority,priority
?,?,?,2,critical,inconv,problematic,not_recom,?
?,?,completed,?,?,?,nonprob,recommended,very_recom
?,proper,?,?,?,convenient,?,priority,priority
?,?,completed,3,convenient,convenient,?,not_recom,not_recom
usual,proper,completed,3,?,?,?,?,very_recom
?,?,completed,?,convenient,convenient,?,?,priority
usual,proper,?,?,convenient,?,slightly_prob,not_recom,not_recom
usual,proper,?,3,?,convenient,problematic,recommended,priority
usual,proper,?,?,?,convenient,problematic,?,priority
usual,?,?,3,?,?,?,?,?
?,?,completed,?,convenient,?,?,recommended,?
?,proper,?,?,?,?,?,?,priority
usual,?,?,3,?,inconv,nonprob,?,?
?,proper,completed,?,convenient,?,?,recommended,?
?,proper,completed,3,?,inconv,?,priority,?
?,?,?,3,?,?,slightly_prob,?,not_recom
?,proper,completed,?,?,inconv,?,?,priority
usual,?,completed,?,convenient,inconv,problematic,priority,priority
