@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real


@data

?,7.835325,2.9115830000000003,0.984049,-1.4995459999999998,-2.094097,?,?,?,-0.425598,-0.105672,1.7288849999999998,?,0.8497979999999999,?,0.537904,-0.11536800000000001,5.0695120000000005,6.007709999999999,0.8208690000000001,0.8961899999999999,0.131699,0.8592860000000001,2.0590650000000004,0.266773,?,-1.4210909999999999,2.128661,-1.288109,1.4587379999999999,-0.7345079999999999,-0.092678,-0.571314,-0.14263399999999998,?,3.099077,?,-0.13058,2.048282,-0.173489,0.32461599999999996,?,0.47108900000000004,-0.5385770000000001,-0.979124,?,0.135963,-1.094049,-0.072197,-0.7520020000000001,?,?,?,-0.937659,?,-0.734962,0.441859,0.389178,-0.944584,-0.04361,-1.504263,0.351267,-1.018726,-0.174878,?,-0.66884,-0.9147719999999999,-0.83625,-15.75,-47.95
0.22576300000000002,?,?,0.497745,0.874036,0.29028000000000004,-0.077659,?,?,?,0.029105000000000002,?,-0.034418000000000004,-6.07E-4,-1.587712,-0.134767,0.67905,0.8677590000000001,?,-0.357172,-0.5784590000000001,?,?,-0.36039699999999997,?,-0.68448,-0.42073599999999994,0.263,?,0.277973,0.468588,0.9789959999999999,0.586847,0.7603449999999999,1.400111,0.9435870000000001,?,?,-0.221967,?,-0.539966,0.179847,-0.634147,?,-0.441251,-0.342925,0.628843,0.212837,-0.038171,-0.44028999999999996,-0.15706199999999998,?,1.9895450000000001,-0.35780300000000004,-0.176835,0.406589,-0.623764,-0.653021,-0.08264500000000001,-0.947933,-0.495712,-0.465077,-0.157861,-0.15718900000000002,0.38095100000000004,1.088478,-0.12359500000000001,1.391141,14.91,-23.51
?,-0.5178010000000001,-0.788035,1.214351,?,0.8802129999999999,0.40689899999999996,-0.6948949999999999,?,?,-0.9038930000000001,-0.791393,-1.6674630000000001,-0.334004,-0.151747,1.210807,?,-0.6724760000000001,?,-0.747421,0.06994600000000001,?,0.5515369999999999,-0.705611,?,-0.365297,0.062184,0.36656500000000003,0.8700979999999999,1.483239,0.6140399999999999,1.568182,?,1.388536,-0.694375,?,-0.29177800000000004,-0.274901,-0.35129699999999997,0.43917,-0.663293,0.056928,?,0.326462,0.579646,0.991642,1.612214,0.472009,1.060355,1.070834,?,-0.654047,0.264883,-0.42147399999999996,-0.405171,0.170239,0.06726,-1.1986569999999999,-0.7979539999999999,-0.556109,?,0.14726,0.217914,2.718442,0.9729190000000001,2.081069,1.3757629999999998,1.063847,12.65,?
?,-0.684055,?,0.716328,?,?,1.497982,0.11475199999999999,0.692847,?,0.024625,?,?,0.400389,0.519513,0.509497,1.303073,-0.05595599999999999,0.001966,2.255016,0.33208200000000004,-0.051894,0.376492,?,-0.733187,0.672438,0.979776,0.39064699999999997,-0.519658,-0.675643,0.29299400000000003,0.349806,-0.058874,-0.521205,1.6582810000000001,1.254224,2.535289,0.53778,0.19025999999999998,-0.156088,0.7077289999999999,?,-0.428863,-0.663483,-0.304159,-0.203572,-0.200971,1.212091,?,0.609952,-0.296156,2.301748,?,1.485531,-0.17918199999999998,0.11203800000000001,0.9831219999999999,0.788367,-0.8056260000000001,?,-0.178325,-0.065059,?,-1.0206870000000001,-0.75138,-0.38500500000000004,-0.012326,-0.39219699999999996,9.03,38.74
0.570272,0.27315700000000004,-0.27921399999999996,0.08345599999999999,1.049331,-0.869295,?,?,?,1.147483,-0.287746,1.8246380000000002,?,-0.229361,-0.9666040000000001,0.278767,0.06023099999999999,0.035642,-0.044704,-0.718237,?,-1.136788,-1.301985,-0.312192,-0.671557,?,-0.772117,-0.371718,?,0.068485,0.6827310000000001,0.8671770000000001,0.769446,1.226698,0.557925,0.17558800000000002,-0.32463800000000004,?,-0.186612,-0.415299,1.094179,0.298009,-0.479234,0.239411,-0.388596,-0.013394,?,?,?,0.287059,0.607333,0.984157,?,?,-0.07859400000000001,-0.250279,?,?,-0.180181,-0.500785,-0.9194629999999999,-0.667912,-0.8201719999999999,-0.19048800000000002,0.30697399999999997,0.11965799999999999,?,1.289783,?,?
?,0.034537,?,0.188652,-0.270353,?,0.46776599999999996,0.209594,?,1.239908,0.24149299999999999,-0.25838099999999997,1.944521,-1.0372350000000001,?,-0.106169,?,?,1.136594,-0.499356,-0.812315,0.7070960000000001,0.155801,0.45177399999999995,0.8541110000000001,1.211973,?,-0.626188,-0.09415499999999999,-0.057997,-0.074075,-0.289063,-0.685688,?,1.7917130000000001,1.39226,-0.166716,0.29089299999999996,?,1.040583,0.056155,?,?,?,0.164696,1.381299,?,0.089011,-0.454603,-0.398362,?,2.9491330000000002,2.8565099999999997,?,-0.196953,0.526687,1.241737,0.728226,1.404666,1.428818,0.501017,-0.354263,0.445184,0.060328,0.075293,-0.17038699999999998,-0.5061869999999999,-0.00847,?,?
-0.28062800000000004,-0.310082,-0.7568159999999999,0.839033,-0.19667,1.153469,-0.47397399999999995,1.491603,-0.10532799999999999,?,-1.7863529999999999,-1.681866,-1.83653,?,1.324338,?,-0.49863500000000005,0.23400300000000002,0.192691,-0.503408,0.8418049999999999,1.1077549999999998,1.071172,1.600782,0.542038,?,2.3595610000000002,0.543736,3.124184,?,-0.30809899999999996,0.783713,-0.401309,?,1.255379,0.895717,?,?,-0.26442899999999997,0.537875,?,?,0.219421,?,-0.166239,0.17712,0.788395,-0.951622,?,-0.8832129999999999,-0.777565,?,2.342965,0.11981199999999999,-0.726718,-0.25813,?,0.606023,0.036321,1.34057,?,-0.43384300000000003,?,1.101685,-0.9361229999999999,-0.280096,-0.995073,-0.872726,12.65,?
-0.50384,-0.63308,?,-0.065937,0.259608,0.338967,?,1.6386020000000001,0.93385,0.415837,1.030814,?,?,-0.33842,0.25071,-0.39371300000000004,?,?,-0.070484,0.724351,-0.28722800000000004,-0.060066999999999995,?,0.306607,-0.074772,0.058382,?,-0.36806,?,?,-0.355673,-0.19157000000000002,-0.707671,-0.602817,0.562453,0.41624399999999995,?,-0.010920000000000001,?,0.520563,0.455719,-0.256288,0.379334,-0.610514,?,0.210483,?,-0.584585,-0.474667,?,?,?,?,1.61191,-0.19997,-0.5193939999999999,0.32218600000000003,0.257511,0.398013,?,-0.435378,?,0.329131,?,?,-0.392567,-0.636443,-0.42621400000000004,14.66,-17.41
0.358054,0.22474899999999998,-0.418566,?,0.160657,-0.046321,-0.302215,0.53456,-0.561671,?,-1.521909,1.397751,-0.698096,?,?,?,-0.250795,0.301849,0.339704,?,-0.277438,?,?,-0.618837,?,-0.547585,-0.634372,?,-0.797222,-0.8038770000000001,-0.343827,-0.534766,-0.465054,?,1.127116,0.749075,-0.566006,0.556556,-0.465549,-0.420091,-1.003737,-1.1676360000000001,?,?,?,-0.723658,-0.41112299999999996,-0.35442399999999996,?,-0.8289200000000001,-1.039404,?,?,?,-0.2449,?,-0.44277700000000003,-1.032297,-0.9762850000000001,-1.041671,-0.8996639999999999,-1.1271950000000002,-1.1168850000000001,?,-0.9221809999999999,?,-0.8340120000000001,?,52.5,-0.12
