@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data

?,vhigh,2,2,small,?,unacc
?,vhigh,2,?,small,med,?
?,?,2,2,?,high,?
vhigh,vhigh,?,2,med,?,unacc
?,?,2,2,?,med,?
vhigh,vhigh,2,2,?,high,unacc
?,vhigh,2,?,big,?,unacc
?,?,?,?,big,?,unacc
?,?,?,2,?,?,?
?,?,?,4,small,?,?
vhigh,?,2,?,small,?,unacc
?,?,2,?,?,?,unacc
vhigh,?,2,4,?,?,unacc
?,?,?,?,med,?,?
vhigh,vhigh,2,4,?,?,unacc
vhigh,?,2,4,?,low,unacc
?,vhigh,2,?,?,med,?
vhigh,?,2,?,?,high,?
?,vhigh,2,?,?,?,?
vhigh,?,?,more,small,?,?
vhigh,vhigh,2,?,?,high,?
vhigh,?,2,more,?,low,?
vhigh,?,2,more,?,?,?
?,?,?,more,med,high,?
vhigh,?,?,?,big,low,?
vhigh,vhigh,2,more,?,?,?
?,vhigh,2,more,?,high,?
vhigh,vhigh,3,?,?,?,?
?,vhigh,3,?,small,med,?
?,?,3,?,?,high,unacc
?,?,?,2,?,low,?
?,vhigh,?,2,med,?,?
vhigh,vhigh,3,?,?,high,?
vhigh,vhigh,?,2,big,low,?
vhigh,vhigh,?,2,big,med,unacc
?,?,3,?,big,?,unacc
?,vhigh,3,?,?,?,unacc
vhigh,?,3,4,?,?,?
?,vhigh,3,4,small,high,?
?,vhigh,3,?,?,low,?
vhigh,vhigh,3,4,?,?,?
?,vhigh,3,4,med,high,unacc
vhigh,?,?,4,big,low,?
?,vhigh,3,?,big,?,?
vhigh,vhigh,?,?,big,high,?
vhigh,vhigh,3,more,small,low,?
vhigh,?,?,more,?,med,?
?,vhigh,?,?,?,high,unacc
vhigh,vhigh,3,more,?,?,unacc
?,vhigh,?,?,med,?,?
?,?,?,more,?,?,unacc
?,?,3,?,?,?,?
vhigh,vhigh,3,?,big,med,unacc
vhigh,vhigh,3,?,big,?,?
vhigh,vhigh,?,2,?,?,?
vhigh,?,?,2,?,?,unacc
vhigh,?,?,?,?,?,?
?,vhigh,4,2,med,low,?
vhigh,?,4,?,?,?,?
?,vhigh,4,?,?,?,?
vhigh,?,?,2,?,low,unacc
?,?,?,?,big,med,?
vhigh,?,?,?,big,?,?
?,?,4,?,small,low,?
?,vhigh,?,4,small,med,?
?,?,?,4,?,high,unacc
?,?,4,?,?,?,?
?,?,?,4,?,med,?
?,?,4,?,med,high,unacc
vhigh,vhigh,?,?,big,low,?
?,?,4,4,big,?,?
vhigh,?,4,?,?,high,?
?,vhigh,4,more,small,low,?
?,vhigh,?,more,small,med,?
vhigh,vhigh,4,?,?,?,unacc
?,?,4,more,?,?,?
?,?,?,?,?,med,unacc
vhigh,vhigh,4,more,med,high,?
vhigh,vhigh,4,?,?,?,?
vhigh,?,4,more,?,?,unacc
?,vhigh,4,?,?,?,unacc
vhigh,vhigh,5more,?,small,low,?
?,vhigh,5more,2,?,med,?
?,vhigh,5more,?,?,?,?
vhigh,vhigh,?,2,?,?,?
?,vhigh,5more,?,?,?,unacc
vhigh,vhigh,5more,2,med,?,?
vhigh,vhigh,?,2,big,?,unacc
vhigh,vhigh,?,?,big,med,?
vhigh,?,?,?,big,high,?
?,vhigh,5more,?,?,low,?
?,?,?,4,?,?,?
?,?,?,4,small,?,unacc
?,vhigh,?,4,med,?,unacc
?,?,?,4,?,?,unacc
vhigh,?,?,4,med,high,?
?,?,5more,4,?,?,?
vhigh,?,5more,4,?,med,?
vhigh,vhigh,?,?,?,?,unacc
?,?,5more,more,small,?,unacc
?,vhigh,?,more,small,med,unacc
?,vhigh,5more,more,?,?,?
vhigh,?,?,?,?,?,unacc
?,vhigh,?,more,med,med,?
?,?,?,?,?,?,?
vhigh,vhigh,?,?,big,?,unacc
vhigh,vhigh,?,more,big,?,?
vhigh,vhigh,5more,?,big,high,unacc
?,high,?,?,?,low,unacc
vhigh,high,?,2,small,?,?
vhigh,high,2,2,small,?,unacc
?,high,?,2,med,low,?
?,high,2,?,med,med,unacc
?,?,2,?,med,high,?
vhigh,high,2,2,?,?,unacc
vhigh,high,2,2,?,?,?
?,?,2,2,big,?,?
?,high,2,?,small,?,unacc
?,?,2,4,small,med,unacc
?,high,2,4,small,high,unacc
?,high,?,4,med,?,unacc
?,high,2,?,med,med,?
?,?,?,?,med,high,?
?,high,?,4,big,?,?
vhigh,?,2,?,?,?,unacc
vhigh,high,?,?,?,high,unacc
vhigh,?,?,more,small,low,unacc
?,high,?,?,?,med,?
?,?,?,?,small,?,?
vhigh,?,?,?,?,?,unacc
vhigh,high,?,?,?,?,unacc
?,?,?,?,?,high,?
vhigh,high,2,more,big,low,?
?,high,2,?,?,med,?
vhigh,?,?,?,big,high,?
?,high,3,?,?,?,?
vhigh,high,3,2,small,?,unacc
vhigh,?,3,2,?,high,?
?,?,3,?,?,low,?
?,high,3,2,med,?,?
vhigh,high,?,?,med,high,unacc
vhigh,high,3,?,big,low,unacc
?,?,3,2,big,med,unacc
vhigh,high,?,2,big,high,?
?,?,?,4,small,low,unacc
vhigh,high,3,4,small,med,unacc
vhigh,?,?,?,small,high,unacc
?,?,3,?,?,?,?
?,high,?,4,med,?,unacc
?,high,3,4,?,high,unacc
?,?,3,4,?,low,unacc
?,?,3,4,?,med,unacc
?,?,?,?,?,high,?
vhigh,?,?,more,?,low,?
vhigh,high,3,more,?,med,?
?,high,?,?,?,high,?
?,high,3,more,med,low,?
vhigh,?,3,more,?,?,unacc
?,high,3,?,med,high,unacc
?,?,?,more,big,?,?
vhigh,?,3,more,?,med,unacc
vhigh,?,3,more,?,high,unacc
vhigh,high,4,?,small,?,?
vhigh,high,?,?,small,?,unacc
?,?,4,2,?,?,unacc
?,?,4,?,?,?,?
vhigh,high,4,?,?,?,unacc
vhigh,high,4,2,?,high,?
vhigh,?,4,?,big,low,?
?,?,4,?,big,?,unacc
?,?,?,?,big,?,?
?,?,4,?,?,?,?
vhigh,?,?,4,small,med,?
vhigh,?,4,?,small,?,?
vhigh,?,?,?,med,?,unacc
vhigh,high,4,4,?,?,?
?,?,4,4,?,?,unacc
?,?,?,4,?,?,unacc
vhigh,high,4,4,big,?,?
vhigh,?,?,4,?,?,?
?,high,4,more,small,?,?
vhigh,?,?,more,small,?,?
vhigh,?,?,?,small,?,unacc
vhigh,?,4,more,?,?,unacc
?,high,4,more,?,?,unacc
?,?,4,more,med,?,unacc
vhigh,?,?,more,?,?,unacc
vhigh,?,4,more,big,?,unacc
vhigh,high,4,?,big,high,?
vhigh,high,?,?,small,?,?
vhigh,?,5more,?,?,?,unacc
vhigh,?,5more,?,small,?,?
vhigh,high,?,2,med,?,unacc
vhigh,?,5more,2,med,med,unacc
?,?,5more,?,med,?,unacc
?,?,5more,2,?,low,unacc
?,?,5more,?,big,med,?
vhigh,high,?,?,big,?,?
?,high,?,?,small,low,unacc
?,?,5more,4,small,med,unacc
?,?,?,?,small,?,unacc
?,?,?,4,med,?,?
vhigh,?,?,4,med,med,?
?,?,5more,4,med,high,?
vhigh,high,?,?,?,low,unacc
?,high,5more,4,?,med,unacc
?,high,?,4,big,high,unacc
?,high,5more,more,small,low,unacc
?,?,?,?,small,?,?
?,?,5more,?,small,?,?
?,?,5more,more,?,low,unacc
vhigh,high,5more,?,?,?,?
vhigh,?,?,more,?,high,unacc
?,high,?,more,?,?,?
?,?,5more,more,?,?,?
vhigh,?,5more,?,big,high,?
vhigh,med,2,2,?,?,unacc
vhigh,?,2,?,?,?,?
vhigh,med,2,?,?,high,unacc
vhigh,med,2,?,med,low,unacc
?,?,2,?,med,med,unacc
vhigh,?,2,2,?,high,unacc
?,med,?,?,big,low,?
vhigh,?,2,2,big,med,unacc
?,med,?,?,big,high,unacc
?,?,2,4,small,?,unacc
?,?,?,?,small,?,unacc
vhigh,?,?,4,?,?,acc
?,?,2,4,?,low,unacc
?,?,2,?,?,?,?
vhigh,?,2,?,med,?,acc
