@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,?,1,convenient,convenient,?,recommended,?
?,?,?,?,convenient,?,?,priority,priority
usual,proper,complete,1,convenient,convenient,nonprob,not_recom,?
?,proper,?,1,convenient,?,?,recommended,recommend
usual,proper,complete,?,?,convenient,slightly_prob,priority,?
?,proper,complete,1,convenient,?,slightly_prob,?,?
usual,proper,complete,1,?,?,?,recommended,?
usual,proper,complete,?,?,convenient,?,?,?
usual,?,complete,?,convenient,convenient,problematic,not_recom,?
usual,?,complete,?,convenient,?,nonprob,recommended,very_recom
?,proper,complete,?,convenient,?,?,priority,priority
usual,?,?,?,convenient,?,?,not_recom,?
?,?,?,?,?,inconv,?,recommended,?
?,?,complete,1,?,?,?,?,?
usual,?,?,1,?,?,slightly_prob,?,?
?,?,?,?,?,?,?,recommended,priority
?,?,?,?,?,inconv,?,?,?
?,?,complete,?,?,?,?,?,?
?,?,?,?,?,?,?,recommended,very_recom
?,?,complete,?,?,convenient,?,priority,?
usual,proper,?,?,?,?,nonprob,?,?
usual,?,complete,?,less_conv,?,slightly_prob,?,?
usual,proper,complete,1,?,convenient,?,priority,priority
usual,proper,complete,?,less_conv,?,?,?,not_recom
?,?,?,?,?,convenient,problematic,recommended,?
usual,?,?,?,?,?,?,priority,priority
?,?,?,?,?,convenient,problematic,not_recom,?
?,proper,?,?,?,inconv,?,recommended,?
usual,proper,complete,1,?,?,nonprob,?,?
usual,?,?,1,?,?,?,not_recom,not_recom
?,?,complete,?,less_conv,inconv,?,recommended,?
?,?,?,1,less_conv,inconv,?,?,?
usual,?,complete,?,less_conv,?,?,?,not_recom
?,?,?,?,?,?,?,?,?
?,?,complete,?,?,?,problematic,priority,?
?,?,?,?,?,inconv,problematic,?,not_recom
usual,proper,complete,1,critical,convenient,nonprob,?,?
usual,?,complete,?,critical,?,nonprob,?,priority
usual,proper,?,1,?,?,?,?,?
?,?,complete,1,?,?,?,?,very_recom
?,?,?,1,critical,convenient,?,?,priority
?,proper,?,1,?,?,?,not_recom,?
?,?,?,?,?,?,?,recommended,?
?,?,?,?,?,?,?,priority,priority
?,proper,?,?,critical,convenient,?,?,not_recom
usual,proper,?,?,critical,inconv,?,?,very_recom
?,?,complete,?,critical,inconv,nonprob,priority,?
?,?,?,1,?,?,?,?,not_recom
?,proper,complete,?,critical,?,slightly_prob,?,?
?,proper,complete,?,critical,?,?,?,priority
?,?,complete,?,?,inconv,?,not_recom,?
?,?,?,?,?,?,?,?,?
