@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,complete,?,convenient,?,nonprob,recommended,recommend
usual,proper,complete,1,?,?,nonprob,priority,priority
?,proper,complete,1,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
?,proper,complete,?,convenient,convenient,?,?,?
usual,proper,complete,?,convenient,convenient,slightly_prob,?,not_recom
usual,proper,complete,1,convenient,convenient,problematic,recommended,priority
usual,proper,complete,1,convenient,convenient,problematic,priority,?
usual,proper,complete,1,convenient,?,?,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,nonprob,recommended,very_recom
?,proper,complete,?,convenient,inconv,nonprob,priority,?
usual,proper,complete,1,convenient,?,?,not_recom,?
usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
usual,proper,?,?,convenient,inconv,slightly_prob,priority,priority
?,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,?,convenient,inconv,?,recommended,priority
usual,proper,complete,1,convenient,inconv,problematic,priority,priority
usual,proper,?,1,?,inconv,?,?,not_recom
usual,?,complete,1,less_conv,convenient,nonprob,recommended,very_recom
usual,proper,complete,1,less_conv,?,nonprob,priority,priority
?,proper,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,?,less_conv,convenient,slightly_prob,?,very_recom
usual,proper,?,?,less_conv,?,?,priority,priority
usual,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,?,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,1,less_conv,convenient,?,priority,priority
usual,proper,?,1,less_conv,?,problematic,not_recom,not_recom
?,?,complete,1,less_conv,inconv,nonprob,recommended,very_recom
?,?,complete,1,less_conv,inconv,?,priority,priority
usual,proper,complete,?,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,complete,1,less_conv,inconv,slightly_prob,recommended,very_recom
?,proper,complete,1,less_conv,inconv,slightly_prob,priority,?
usual,proper,complete,1,less_conv,inconv,?,?,not_recom
?,?,complete,1,less_conv,inconv,problematic,recommended,priority
usual,?,complete,?,less_conv,inconv,problematic,priority,priority
usual,?,complete,1,less_conv,inconv,problematic,?,not_recom
usual,proper,complete,?,critical,convenient,nonprob,recommended,very_recom
?,?,?,1,critical,convenient,nonprob,priority,priority
usual,?,?,?,?,convenient,nonprob,not_recom,not_recom
usual,proper,complete,1,critical,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,?,critical,convenient,?,priority,priority
usual,proper,complete,1,critical,convenient,?,not_recom,?
usual,?,complete,?,?,convenient,problematic,recommended,priority
usual,proper,complete,1,?,convenient,problematic,?,priority
?,?,complete,1,critical,?,?,not_recom,not_recom
usual,?,complete,?,critical,inconv,nonprob,recommended,?
usual,proper,?,1,critical,inconv,nonprob,?,priority
usual,?,complete,1,?,inconv,?,not_recom,not_recom
?,proper,?,1,critical,inconv,slightly_prob,recommended,very_recom
?,proper,complete,1,critical,inconv,?,priority,priority
usual,proper,complete,1,critical,?,slightly_prob,not_recom,not_recom
?,proper,?,1,critical,inconv,?,?,priority
usual,proper,complete,1,critical,inconv,?,priority,?
?,proper,?,1,critical,inconv,problematic,?,not_recom
?,?,complete,2,convenient,convenient,nonprob,recommended,very_recom
usual,proper,complete,2,convenient,convenient,nonprob,priority,?
usual,proper,complete,2,?,convenient,nonprob,not_recom,not_recom
usual,proper,complete,2,convenient,convenient,slightly_prob,recommended,very_recom
?,?,complete,2,?,convenient,?,priority,priority
usual,proper,complete,2,?,?,?,not_recom,not_recom
usual,proper,complete,2,?,convenient,problematic,recommended,?
usual,?,complete,2,convenient,convenient,problematic,priority,?
usual,proper,complete,2,convenient,convenient,problematic,not_recom,not_recom
usual,proper,?,?,convenient,inconv,nonprob,recommended,very_recom
usual,proper,complete,2,convenient,inconv,nonprob,?,priority
usual,proper,complete,2,convenient,inconv,?,not_recom,not_recom
usual,?,?,2,?,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,2,convenient,inconv,slightly_prob,?,priority
usual,?,?,?,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,2,convenient,inconv,problematic,recommended,priority
?,proper,complete,?,convenient,inconv,problematic,?,priority
usual,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,less_conv,?,nonprob,recommended,?
usual,proper,complete,2,?,?,nonprob,priority,priority
usual,proper,complete,2,?,convenient,nonprob,?,?
usual,proper,?,?,less_conv,?,slightly_prob,recommended,very_recom
?,?,?,2,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,2,less_conv,convenient,?,not_recom,not_recom
?,proper,complete,?,less_conv,convenient,problematic,?,?
usual,proper,complete,2,less_conv,?,problematic,?,priority
usual,proper,?,2,?,convenient,problematic,not_recom,?
usual,proper,complete,2,less_conv,inconv,nonprob,recommended,very_recom
usual,?,?,2,less_conv,?,?,priority,priority
usual,proper,complete,2,less_conv,inconv,?,not_recom,not_recom
usual,proper,complete,2,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,2,less_conv,inconv,slightly_prob,priority,priority
usual,proper,complete,2,less_conv,inconv,slightly_prob,?,?
usual,?,complete,2,?,inconv,?,?,priority
?,?,complete,2,less_conv,inconv,problematic,priority,?
usual,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,?,convenient,nonprob,recommended,?
usual,proper,complete,?,?,convenient,nonprob,priority,priority
usual,proper,complete,2,critical,convenient,nonprob,not_recom,not_recom
usual,proper,complete,2,critical,convenient,slightly_prob,?,priority
usual,proper,complete,2,critical,convenient,slightly_prob,?,priority
?,proper,complete,2,critical,?,?,not_recom,?
usual,proper,complete,?,critical,convenient,problematic,recommended,priority
usual,proper,complete,2,critical,convenient,?,?,priority
usual,proper,complete,2,critical,?,problematic,not_recom,not_recom
usual,proper,complete,2,critical,inconv,nonprob,recommended,priority
usual,proper,complete,2,critical,inconv,?,priority,priority
usual,?,complete,2,critical,?,nonprob,not_recom,not_recom
usual,proper,?,2,critical,?,slightly_prob,?,priority
?,?,complete,2,critical,?,?,?,?
?,proper,complete,?,critical,inconv,slightly_prob,not_recom,?
usual,proper,complete,2,critical,inconv,problematic,recommended,priority
usual,proper,complete,2,critical,inconv,problematic,priority,priority
usual,?,complete,2,critical,inconv,problematic,not_recom,not_recom
usual,proper,complete,3,?,convenient,nonprob,recommended,very_recom
usual,proper,complete,3,convenient,?,nonprob,?,priority
usual,proper,complete,3,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,?,3,?,convenient,?,recommended,very_recom
usual,proper,complete,3,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,3,convenient,?,problematic,recommended,priority
usual,?,complete,3,convenient,convenient,problematic,?,priority
usual,?,complete,?,convenient,convenient,problematic,not_recom,not_recom
?,proper,complete,3,convenient,?,nonprob,?,?
usual,proper,?,?,convenient,inconv,nonprob,priority,priority
usual,proper,complete,?,convenient,inconv,nonprob,not_recom,not_recom
?,proper,complete,?,convenient,inconv,slightly_prob,recommended,priority
usual,proper,complete,3,?,inconv,slightly_prob,priority,priority
usual,proper,?,?,?,inconv,slightly_prob,?,?
usual,proper,complete,3,convenient,inconv,problematic,recommended,priority
?,proper,?,3,convenient,inconv,problematic,?,priority
usual,proper,?,3,convenient,inconv,?,not_recom,not_recom
usual,proper,complete,3,less_conv,convenient,nonprob,?,?
?,proper,complete,3,less_conv,convenient,nonprob,priority,priority
usual,?,complete,3,?,convenient,nonprob,not_recom,not_recom
usual,proper,?,3,less_conv,?,slightly_prob,recommended,priority
usual,proper,complete,?,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,3,less_conv,convenient,slightly_prob,?,not_recom
usual,proper,complete,3,?,convenient,problematic,recommended,?
usual,?,complete,3,less_conv,convenient,problematic,priority,priority
usual,proper,?,3,less_conv,convenient,problematic,not_recom,?
?,proper,complete,3,less_conv,?,nonprob,recommended,priority
usual,proper,complete,3,?,inconv,nonprob,priority,priority
usual,proper,complete,3,less_conv,inconv,nonprob,?,not_recom
usual,proper,complete,?,less_conv,inconv,slightly_prob,recommended,priority
usual,proper,complete,3,less_conv,?,?,?,priority
?,proper,complete,3,less_conv,?,slightly_prob,not_recom,not_recom
usual,proper,complete,3,less_conv,inconv,?,recommended,?
usual,proper,complete,3,?,inconv,?,priority,priority
?,proper,complete,?,?,inconv,?,?,not_recom
?,proper,complete,3,critical,convenient,nonprob,recommended,priority
usual,?,complete,3,critical,convenient,?,priority,?
usual,proper,?,3,?,convenient,?,not_recom,not_recom
usual,proper,?,3,critical,convenient,slightly_prob,recommended,priority
usual,proper,complete,3,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,?,critical,convenient,?,?,not_recom
?,proper,complete,3,critical,convenient,?,recommended,priority
?,?,complete,?,critical,convenient,problematic,priority,priority
usual,proper,complete,3,critical,convenient,problematic,?,not_recom
usual,?,?,3,critical,inconv,?,recommended,?
usual,proper,complete,3,critical,inconv,nonprob,priority,priority
?,proper,complete,3,critical,inconv,nonprob,not_recom,not_recom
usual,proper,complete,3,critical,inconv,slightly_prob,recommended,?
usual,proper,complete,3,critical,inconv,slightly_prob,priority,priority
usual,proper,complete,3,?,?,slightly_prob,not_recom,?
usual,proper,complete,3,critical,inconv,?,recommended,priority
usual,proper,complete,3,critical,inconv,problematic,priority,priority
usual,proper,complete,3,critical,inconv,problematic,?,not_recom
usual,?,complete,more,convenient,convenient,nonprob,recommended,very_recom
usual,proper,?,more,convenient,convenient,nonprob,priority,priority
?,proper,complete,more,convenient,?,nonprob,not_recom,not_recom
?,proper,complete,more,convenient,convenient,slightly_prob,?,very_recom
usual,proper,complete,more,?,?,?,?,?
usual,proper,?,more,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,?,convenient,convenient,?,recommended,priority
usual,proper,complete,?,convenient,convenient,problematic,priority,priority
usual,proper,complete,more,convenient,convenient,problematic,not_recom,not_recom
usual,?,complete,?,convenient,inconv,?,?,priority
usual,proper,complete,more,convenient,inconv,nonprob,priority,priority
usual,proper,complete,?,convenient,?,nonprob,?,?
usual,proper,complete,more,convenient,inconv,slightly_prob,recommended,priority
usual,proper,complete,more,?,inconv,slightly_prob,priority,?
?,proper,complete,more,convenient,inconv,slightly_prob,not_recom,?
usual,proper,complete,more,convenient,inconv,problematic,recommended,priority
?,proper,?,more,convenient,inconv,?,priority,priority
usual,proper,complete,more,convenient,inconv,problematic,not_recom,not_recom
usual,?,complete,more,less_conv,convenient,nonprob,?,?
usual,proper,complete,more,less_conv,convenient,nonprob,priority,?
usual,?,complete,?,?,convenient,?,not_recom,not_recom
usual,?,?,?,less_conv,convenient,?,recommended,?
usual,proper,complete,more,?,convenient,slightly_prob,?,priority
usual,proper,complete,?,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,more,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,more,less_conv,convenient,problematic,priority,priority
usual,proper,?,more,?,convenient,problematic,not_recom,not_recom
?,proper,complete,?,?,inconv,nonprob,?,priority
usual,proper,?,?,less_conv,inconv,nonprob,?,priority
usual,proper,complete,?,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,complete,more,?,inconv,slightly_prob,recommended,priority
usual,?,complete,more,less_conv,?,slightly_prob,?,priority
?,proper,?,more,less_conv,?,slightly_prob,not_recom,?
usual,proper,complete,more,less_conv,inconv,problematic,recommended,priority
usual,?,complete,more,?,inconv,problematic,priority,?
usual,proper,complete,more,?,inconv,problematic,not_recom,not_recom
usual,?,complete,more,critical,?,nonprob,recommended,priority
usual,?,complete,more,?,convenient,nonprob,priority,priority
?,proper,complete,?,?,convenient,?,?,not_recom
usual,proper,complete,more,critical,convenient,slightly_prob,recommended,?
usual,proper,complete,more,critical,convenient,slightly_prob,?,priority
usual,proper,complete,more,?,convenient,?,not_recom,not_recom
usual,proper,complete,?,critical,convenient,problematic,recommended,priority
?,proper,complete,?,critical,convenient,?,priority,priority
usual,proper,?,more,critical,convenient,problematic,not_recom,not_recom
?,proper,complete,more,critical,inconv,nonprob,recommended,priority
usual,?,complete,more,critical,inconv,?,?,?
usual,proper,complete,more,critical,inconv,nonprob,not_recom,not_recom
usual,proper,?,?,?,inconv,slightly_prob,recommended,priority
usual,proper,complete,more,critical,inconv,?,priority,?
?,proper,complete,more,critical,inconv,slightly_prob,?,not_recom
?,proper,complete,more,?,inconv,problematic,recommended,priority
usual,proper,complete,more,critical,?,problematic,priority,priority
?,proper,?,more,critical,inconv,?,not_recom,not_recom
?,proper,?,?,convenient,?,nonprob,recommended,very_recom
usual,proper,?,1,convenient,convenient,nonprob,priority,priority
usual,?,completed,1,?,convenient,nonprob,?,not_recom
?,proper,?,1,?,?,slightly_prob,recommended,very_recom
usual,proper,?,1,?,?,slightly_prob,?,priority
usual,proper,completed,1,?,?,?,not_recom,?
usual,?,completed,1,convenient,?,problematic,recommended,priority
usual,?,completed,?,convenient,?,?,priority,priority
usual,proper,completed,1,?,convenient,problematic,not_recom,not_recom
usual,?,?,1,convenient,?,nonprob,?,very_recom
usual,proper,?,?,?,?,nonprob,priority,?
usual,proper,completed,1,convenient,?,nonprob,not_recom,not_recom
usual,proper,completed,1,convenient,inconv,slightly_prob,recommended,very_recom
usual,proper,completed,1,convenient,?,slightly_prob,priority,priority
usual,proper,completed,?,?,?,slightly_prob,not_recom,not_recom
?,proper,completed,1,convenient,inconv,problematic,recommended,priority
?,proper,completed,1,convenient,inconv,problematic,priority,priority
usual,proper,completed,1,convenient,inconv,problematic,not_recom,not_recom
usual,proper,?,1,?,convenient,nonprob,recommended,very_recom
usual,proper,?,1,less_conv,convenient,nonprob,priority,priority
usual,proper,completed,1,less_conv,?,nonprob,not_recom,not_recom
usual,proper,completed,?,less_conv,?,slightly_prob,recommended,very_recom
usual,proper,?,1,less_conv,convenient,slightly_prob,priority,priority
?,proper,completed,1,less_conv,?,slightly_prob,not_recom,not_recom
usual,proper,completed,?,?,convenient,problematic,recommended,priority
usual,proper,completed,?,?,convenient,problematic,priority,priority
usual,proper,completed,1,less_conv,convenient,problematic,?,not_recom
?,proper,completed,?,?,inconv,?,recommended,very_recom
usual,proper,?,1,less_conv,inconv,nonprob,?,priority
usual,proper,completed,1,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,completed,?,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,completed,?,?,inconv,slightly_prob,priority,priority
usual,proper,?,?,less_conv,inconv,slightly_prob,not_recom,?
usual,?,completed,1,less_conv,inconv,problematic,recommended,?
usual,proper,completed,1,less_conv,?,problematic,priority,priority
