@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,?,complete,?,?,convenient,nonprob,recommended,recommend
usual,proper,complete,1,convenient,?,nonprob,?,priority
usual,proper,complete,?,?,convenient,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
usual,proper,complete,1,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,1,convenient,convenient,problematic,?,priority
usual,proper,complete,1,convenient,convenient,problematic,priority,priority
usual,?,complete,?,convenient,convenient,problematic,not_recom,not_recom
usual,?,complete,1,convenient,inconv,nonprob,recommended,very_recom
usual,proper,complete,?,convenient,inconv,nonprob,priority,?
?,proper,complete,1,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
?,proper,?,1,convenient,inconv,slightly_prob,priority,priority
usual,proper,complete,?,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,problematic,recommended,priority
usual,proper,complete,?,convenient,?,problematic,priority,priority
?,proper,complete,?,convenient,?,problematic,not_recom,not_recom
usual,proper,complete,1,less_conv,convenient,nonprob,recommended,?
usual,proper,complete,1,less_conv,?,nonprob,priority,priority
usual,proper,complete,1,less_conv,convenient,nonprob,?,not_recom
?,proper,complete,1,less_conv,convenient,slightly_prob,recommended,?
usual,proper,complete,1,less_conv,convenient,?,priority,priority
?,proper,?,1,less_conv,?,slightly_prob,not_recom,not_recom
usual,proper,complete,?,less_conv,convenient,?,?,priority
usual,?,complete,1,less_conv,convenient,problematic,priority,priority
usual,proper,complete,1,less_conv,convenient,problematic,not_recom,not_recom
usual,?,complete,1,less_conv,inconv,nonprob,recommended,very_recom
usual,proper,complete,1,less_conv,inconv,?,priority,priority
usual,proper,complete,1,less_conv,inconv,?,not_recom,not_recom
usual,proper,?,1,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,1,less_conv,?,?,priority,?
usual,proper,complete,?,less_conv,inconv,slightly_prob,not_recom,not_recom
?,proper,?,1,less_conv,inconv,problematic,recommended,priority
usual,proper,complete,?,less_conv,inconv,?,priority,?
usual,proper,complete,1,less_conv,?,problematic,not_recom,?
usual,?,complete,?,critical,convenient,nonprob,recommended,?
?,proper,complete,1,critical,convenient,nonprob,priority,priority
