@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real


@data

7.1612860000000005,7.835325,?,0.984049,?,-2.094097,0.5760000000000001,-1.205671,?,-0.425598,?,?,?,?,?,?,?,5.0695120000000005,?,?,0.8961899999999999,?,?,2.0590650000000004,?,?,?,?,-1.288109,1.4587379999999999,?,-0.092678,-0.571314,?,2.7486189999999997,?,?,-0.13058,2.048282,-0.173489,?,-0.300817,0.47108900000000004,-0.5385770000000001,-0.979124,-0.679165,0.135963,-1.094049,?,?,-0.6607149999999999,?,?,?,?,-0.734962,0.441859,?,-0.944584,-0.04361,-1.504263,0.351267,-1.018726,-0.174878,-1.089543,-0.66884,-0.9147719999999999,-0.83625,-15.75,-47.95
0.22576300000000002,?,?,?,0.874036,0.29028000000000004,?,-0.8873850000000001,?,-0.093963,0.029105000000000002,0.40729699999999996,-0.034418000000000004,-6.07E-4,?,-0.134767,?,?,?,-0.357172,?,?,-0.36999699999999996,?,?,-0.68448,-0.42073599999999994,0.263,0.074617,0.277973,?,?,?,0.7603449999999999,1.400111,0.9435870000000001,-0.402494,?,-0.221967,-0.302481,-0.539966,0.179847,-0.634147,?,-0.441251,-0.342925,?,0.212837,-0.038171,-0.44028999999999996,-0.15706199999999998,1.627259,?,?,-0.176835,?,-0.623764,-0.653021,?,?,?,-0.465077,?,?,?,1.088478,-0.12359500000000001,?,14.91,?
-0.692525,-0.5178010000000001,-0.788035,?,?,0.8802129999999999,?,?,-0.901869,-1.7015740000000001,-0.9038930000000001,-0.791393,-1.6674630000000001,?,-0.151747,1.210807,1.045059,-0.6724760000000001,-0.46310200000000007,?,0.06994600000000001,?,0.5515369999999999,?,-0.301218,?,0.062184,?,0.8700979999999999,?,0.6140399999999999,1.568182,?,?,-0.694375,-0.285767,?,-0.274901,-0.35129699999999997,0.43917,-0.663293,0.056928,0.801809,0.326462,?,0.991642,?,0.472009,1.060355,1.070834,0.408001,-0.654047,0.264883,-0.42147399999999996,-0.405171,?,0.06726,-1.1986569999999999,-0.7979539999999999,?,?,0.14726,0.217914,?,?,2.081069,1.3757629999999998,1.063847,12.65,-8.0
?,-0.684055,2.058215,?,?,0.805396,1.497982,0.11475199999999999,0.692847,?,0.024625,0.429205,?,?,0.519513,0.509497,1.303073,?,0.001966,?,0.33208200000000004,-0.051894,0.376492,1.169377,-0.733187,0.672438,0.979776,?,-0.519658,-0.675643,0.29299400000000003,?,-0.058874,?,1.6582810000000001,1.254224,2.535289,0.53778,0.19025999999999998,-0.156088,0.7077289999999999,-1.0731549999999999,?,-0.663483,?,?,-0.200971,1.212091,1.193691,?,-0.296156,?,2.547275,1.485531,-0.17918199999999998,?,?,?,-0.8056260000000001,?,?,-0.065059,-0.724247,?,?,?,?,-0.39219699999999996,?,38.74
0.570272,?,-0.27921399999999996,0.08345599999999999,1.049331,?,-0.265858,-0.40167600000000003,?,?,?,1.8246380000000002,?,-0.229361,-0.9666040000000001,?,?,0.035642,?,?,-0.733049,-1.136788,-1.301985,-0.312192,-0.671557,?,?,-0.371718,-0.48382,0.068485,?,?,0.769446,1.226698,0.557925,0.17558800000000002,-0.32463800000000004,?,?,?,1.094179,0.298009,-0.479234,0.239411,-0.388596,?,0.5170859999999999,?,0.31706999999999996,0.287059,?,0.984157,?,-0.784654,-0.07859400000000001,-0.250279,?,-0.052780999999999995,-0.180181,-0.500785,-0.9194629999999999,?,-0.8201719999999999,-0.19048800000000002,0.30697399999999997,0.11965799999999999,?,?,34.03,-6.85
?,0.034537,?,?,-0.270353,1.420526,0.46776599999999996,?,?,1.239908,0.24149299999999999,?,1.944521,-1.0372350000000001,?,?,?,1.2089370000000002,?,-0.499356,-0.812315,0.7070960000000001,0.155801,0.45177399999999995,?,1.211973,0.22712100000000002,-0.626188,-0.09415499999999999,-0.057997,-0.074075,-0.289063,?,?,1.7917130000000001,1.39226,-0.166716,?,0.28494,?,?,1.119458,?,-0.30201500000000003,0.164696,?,?,0.089011,?,-0.398362,0.224597,?,?,0.03953,?,?,1.241737,0.728226,1.404666,?,?,-0.354263,0.445184,?,0.075293,?,-0.5061869999999999,?,12.65,-8.0
?,-0.310082,-0.7568159999999999,?,?,1.153469,-0.47397399999999995,1.491603,-0.10532799999999999,?,-1.7863529999999999,-1.681866,?,-0.074443,1.324338,?,-0.49863500000000005,0.23400300000000002,?,-0.503408,0.8418049999999999,1.1077549999999998,1.071172,1.600782,0.542038,2.716828,2.3595610000000002,?,3.124184,?,?,?,-0.401309,?,?,0.895717,-0.546966,-0.175978,-0.26442899999999997,0.537875,0.639666,0.30438699999999996,?,?,-0.166239,?,0.788395,?,?,?,-0.777565,2.1741490000000003,2.342965,?,-0.726718,-0.25813,?,0.606023,0.036321,1.34057,0.473937,-0.43384300000000003,0.813016,1.101685,?,-0.280096,-0.995073,-0.872726,?,-8.0
-0.50384,-0.63308,-0.142764,?,?,0.338967,?,1.6386020000000001,0.93385,?,?,?,?,-0.33842,0.25071,-0.39371300000000004,-0.464238,?,?,0.724351,?,-0.060066999999999995,?,?,-0.074772,0.058382,-0.234756,?,0.106773,0.030839,-0.355673,-0.19157000000000002,?,-0.602817,0.562453,0.41624399999999995,0.43127600000000005,-0.010920000000000001,0.6708350000000001,?,0.455719,?,0.379334,?,?,0.210483,?,-0.584585,?,-0.446593,?,1.729984,1.262536,1.61191,-0.19997,?,?,?,0.398013,?,?,-0.315558,0.329131,-0.136452,-0.123053,-0.392567,?,-0.42621400000000004,14.66,?
0.358054,0.22474899999999998,-0.418566,?,0.160657,-0.046321,-0.302215,0.53456,?,-0.335905,?,?,-0.698096,-1.014879,-0.043816,-1.296258,-0.250795,?,0.339704,-0.675542,-0.277438,?,?,?,?,?,-0.634372,-0.9214389999999999,?,-0.8038770000000001,?,-0.534766,?,-0.8820020000000001,1.127116,0.749075,?,0.556556,-0.465549,-0.420091,?,?,-0.948876,-0.8987069999999999,-0.760429,-0.723658,-0.41112299999999996,?,-0.771981,-0.8289200000000001,?,2.02009,?,?,?,?,-0.44277700000000003,?,?,-1.041671,?,?,?,-1.043855,?,?,?,-0.929364,?,?
