@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real


@data

89.0,92.0,?,?,?,?,?,101.0,84.0,?,?,91.0,94.0,?,383.0,?,593.0,?,586.0,444.0,600.0,?,618.0,559.0,?,?,474.0,?,?,?,?,463.0,362.0,530.0,330.0,534.0,481.0,386.0,?,380.0,?,0.263999999,0.26880002,?,?,?,0.393600017,0.110400006,?,0.158400014,0.129600003,?,0.139200002,?,0.387096763,0.290322572,0.225806445,0.290322572,0.354838699,0.258064508,?,0.225806445,0.225806445,0.322580636,?,?,0.354838699,?,?,?,0.288018425
?,?,99.0,83.0,123.0,101.0,81.0,94.0,?,?,91.0,109.0,90.0,70.0,418.0,449.0,?,794.0,527.0,?,820.0,?,773.0,545.0,?,?,502.0,328.0,?,?,?,?,378.0,739.0,?,?,463.0,551.0,240.0,412.0,0.13440001,?,?,0.124800004,?,?,0.393600017,0.115200005,0.129600003,0.153600007,0.393600017,0.278400004,?,0.144000009,?,?,?,0.225806445,0.225806445,?,?,0.225806445,?,?,0.322580636,?,0.387096763,0.322580636,92.07142857,?,0.27419354
87.0,?,?,?,79.0,73.0,96.0,62.0,?,109.0,116.0,105.0,73.0,68.0,?,?,458.0,468.0,?,395.0,436.0,?,?,522.0,?,309.0,542.0,363.0,374.0,375.0,403.0,?,322.0,340.0,433.0,?,?,?,204.0,469.0,?,0.297600001,0.331200004,?,?,0.115200005,0.139200002,?,0.105600007,0.163200006,?,0.312000006,?,0.129600003,0.387096763,0.322580636,0.290322572,?,?,0.290322572,?,0.225806445,0.193548381,?,0.322580636,0.225806445,?,0.225806445,?,0.186171434,0.271889393
71.0,81.0,62.0,72.0,83.0,?,89.0,104.0,73.0,?,?,92.0,?,78.0,535.0,434.0,?,513.0,484.0,646.0,576.0,?,?,1236.0,481.0,318.0,493.0,464.0,353.0,413.0,?,?,552.0,?,?,640.0,1157.0,402.0,?,410.0,0.110400006,?,0.278400004,0.124800004,0.115200005,?,0.465600014,0.100800008,?,?,0.129600003,?,0.139200002,0.312000006,0.225806445,0.322580636,0.290322572,0.290322572,0.225806445,?,?,?,0.225806445,0.258064508,0.290322572,0.225806445,0.322580636,?,81.42857143,0.177942863,0.278801835
89.0,72.0,82.0,?,62.0,?,68.0,88.0,69.0,65.0,81.0,92.0,?,?,428.0,363.0,530.0,419.0,?,?,458.0,433.0,1569.0,?,?,344.0,?,339.0,291.0,?,?,485.0,611.0,390.0,345.0,?,?,?,?,657.0,0.120000005,?,?,0.148800001,0.139200002,0.115200005,?,0.120000005,0.124800004,0.144000009,?,0.259200007,0.120000005,0.307200015,?,0.290322572,?,0.322580636,0.290322572,0.258064508,0.258064508,0.290322572,?,0.322580636,0.258064508,0.225806445,?,0.387096763,77.42857143,0.163200007,?
82.0,81.0,91.0,65.0,130.0,?,?,113.0,72.0,73.0,85.0,94.0,104.0,74.0,?,431.0,525.0,594.0,539.0,?,1357.0,477.0,844.0,476.0,?,345.0,485.0,408.0,350.0,434.0,529.0,409.0,354.0,?,?,?,403.0,435.0,?,381.0,0.028800001,?,0.172800004,0.153600007,?,0.086400002,?,0.105600007,?,0.216000006,0.292800009,0.120000005,?,?,?,0.322580636,0.354838699,0.322580636,0.290322572,0.225806445,0.354838699,?,0.225806445,0.387096763,?,?,0.322580636,?,86.64285714,0.154971435,?
100.0,?,79.0,53.0,?,119.0,?,58.0,64.0,63.0,75.0,109.0,73.0,?,405.0,?,648.0,354.0,?,578.0,693.0,?,1049.0,457.0,?,352.0,425.0,305.0,711.0,569.0,301.0,390.0,459.0,605.0,451.0,985.0,?,?,243.0,352.0,0.13440001,0.249600008,?,?,?,0.115200005,0.542400002,?,?,?,0.096000001,0.120000005,0.263999999,0.148800001,0.290322572,?,0.258064508,?,0.225806445,?,0.483870953,0.290322572,0.258064508,0.322580636,?,?,?,0.322580636,?,0.188228576,0.301843309
?,?,?,118.0,88.0,102.0,89.0,?,103.0,129.0,126.0,?,111.0,108.0,1462.0,499.0,376.0,532.0,728.0,681.0,498.0,386.0,?,?,495.0,412.0,573.0,1329.0,381.0,?,414.0,?,579.0,?,?,640.0,212.0,?,263.0,?,?,0.518400013,?,?,0.196800008,0.096000001,?,0.105600007,?,0.220800012,0.129600003,0.124800004,0.163200006,0.302400023,0.258064508,0.258064508,0.516129017,0.419354826,0.419354826,0.258064508,0.387096763,0.290322572,0.193548381,?,0.258064508,0.258064508,0.290322572,?,116.0,?,0.334101373
136.0,104.0,147.0,92.0,?,129.0,?,?,120.0,146.0,126.0,139.0,129.0,120.0,?,?,556.0,611.0,?,476.0,?,392.0,888.0,?,387.0,?,?,?,291.0,409.0,519.0,422.0,347.0,370.0,?,?,180.0,?,?,513.0,0.124800004,0.715200007,0.940800071,0.988800049,0.158400014,0.091200002,0.796800017,0.096000001,0.091200002,?,0.201600015,0.100800008,0.153600007,0.302400023,0.290322572,0.322580636,0.419354826,0.483870953,0.354838699,?,?,?,0.322580636,0.419354826,?,0.225806445,?,0.516129017,116.0,0.354171445,?
